date,CMPAS_MAE,TMF_MAE,CMPAS_RMSE,TMF_RMSE
2021030418,0.0062,0.0047,0.064,0.0502
2021030419,0.0047,0.0032,0.0626,0.0435
2021030420,0.0028,0.0017,0.0379,0.0251
2021030421,0.0074,0.001,0.0812,0.0202
2021030422,0.0039,0.0027,0.0337,0.0244
2021030423,0.0049,0.0033,0.0237,0.0158
2021030500,0.0076,0.005,0.0687,0.0409
2021030501,0.0119,0.0089,0.0658,0.053
2021030502,0.0103,0.0075,0.0369,0.0277
2021030503,0.0205,0.0164,0.0673,0.0579
2021030504,0.024,0.0191,0.0738,0.0695
2021030505,0.0484,0.034,0.1445,0.1126
2021030506,0.0356,0.0247,0.1124,0.0954
2021030507,0.0201,0.022,0.0797,0.0872
2021030508,0.014,0.0137,0.0708,0.0696
2021030509,0.0109,0.0108,0.0957,0.0995
2021030510,0.0073,0.0069,0.0477,0.0476
2021030511,0.0056,0.0049,0.0841,0.0835
2021030512,0.0016,0.0012,0.0101,0.0078
2021030513,0.0061,0.0055,0.0587,0.0582
2021030514,0.0175,0.0157,0.2843,0.2076
2021030515,0.0113,0.0109,0.076,0.0763
2021030516,0.0085,0.0081,0.0575,0.0572
2021030518,0.0063,0.0051,0.0385,0.0353
2021030519,0.0072,0.0066,0.0471,0.0528
2021030520,0.0148,0.014,0.0687,0.0673
2021030521,0.0293,0.028,0.1114,0.1089
2021030522,0.0251,0.0228,0.0993,0.0865
2021030523,0.0171,0.0142,0.0844,0.0628
2021030600,0.0108,0.0104,0.0507,0.0501
2021030601,0.0169,0.0165,0.0606,0.0621
2021030602,0.0178,0.0174,0.0614,0.0623
2021030603,0.0298,0.0274,0.108,0.1056
2021030604,0.0322,0.0256,0.0979,0.076
2021030605,0.0332,0.0201,0.0929,0.0615
2021030606,0.0468,0.0206,0.1227,0.0656
2021030607,0.0611,0.0314,0.1564,0.111
2021030608,0.1024,0.0524,0.2279,0.1454
2021030609,0.1892,0.12,0.3513,0.2257
2021030610,0.1553,0.1299,0.2626,0.2279
2021030611,0.119,0.0962,0.2578,0.2156
2021030612,0.0585,0.0569,0.1467,0.1439
2021030613,0.0594,0.0417,0.2,0.1485
2021030614,0.0911,0.058,0.2717,0.1967
2021030615,0.1118,0.0796,0.3049,0.2261
2021030616,0.1268,0.0963,0.3187,0.2588
2021030617,0.1164,0.0903,0.281,0.2339
2021030618,0.1055,0.0801,0.3148,0.2333
2021030619,0.081,0.0608,0.2392,0.2155
2021030620,0.0585,0.0489,0.1635,0.1455
2021030621,0.0391,0.034,0.1774,0.1524
2021030622,0.0387,0.0339,0.1547,0.1486
2021030623,0.0431,0.0339,0.1685,0.1615
2021030700,0.0377,0.0307,0.1365,0.1101
2021030701,0.0588,0.0279,0.1726,0.1002
2021030702,0.1283,0.0664,0.8598,0.1978
2021030703,0.0947,0.0788,0.2034,0.176
2021030704,0.0946,0.0794,0.1892,0.1635
2021030705,0.073,0.0633,0.1444,0.1377
2021030706,0.0398,0.0367,0.0864,0.0806
2021030707,0.0469,0.0405,0.1018,0.0945
2021030708,0.0711,0.0638,0.2412,0.1832
2021030709,0.0719,0.0581,0.1951,0.1289
2021030710,0.0721,0.0664,0.1679,0.163
2021030711,0.0918,0.0919,0.2246,0.2247
2021030712,0.0722,0.0653,0.1834,0.1805
2021030713,0.038,0.035,0.1046,0.1037
2021030714,0.0191,0.0172,0.0588,0.0576
2021030715,0.0139,0.0115,0.1231,0.1166
2021030716,0.0161,0.0045,0.164,0.0301
2021030717,0.0064,0.0051,0.0592,0.0416
2021030718,0.0056,0.0039,0.0444,0.029
2021030719,0.004,0.0028,0.031,0.0206
2021030720,0.0081,0.0067,0.0334,0.0296
2021030721,0.0293,0.017,0.1117,0.0777
2021030722,0.0749,0.0866,0.3402,0.4081
2021030723,0.1656,0.1357,0.433,0.37
2021030800,0.3731,0.3423,0.773,0.7211
2021030801,0.643,0.6008,1.1119,1.0738
2021030802,0.6829,0.6424,1.1069,1.026
2021030803,0.5957,0.56,1.1069,1.041
2021030804,0.36,0.3616,0.7778,0.779
2021030805,0.2282,0.2276,0.4934,0.4941
2021030806,0.1238,0.1236,0.2827,0.2819
2021030807,0.0866,0.0852,0.1998,0.1993
2021030808,0.0774,0.0711,0.1732,0.1635
2021030809,0.0494,0.0327,0.1226,0.0935
2021030810,0.0365,0.0287,0.1634,0.1438
2021030811,0.0397,0.0205,0.222,0.1729
2021030812,0.019,0.0157,0.1177,0.1115
2021030813,0.0074,0.0067,0.0602,0.0595
2021030814,0.0079,0.0067,0.0516,0.0482
2021030815,0.0048,0.0042,0.0323,0.0311
2021030816,0.0048,0.0041,0.0329,0.0318
2021030817,0.0068,0.0053,0.0533,0.0467
2021030818,0.0024,0.002,0.0159,0.0146
2021030819,0.0161,0.0014,0.349,0.0181
2021030820,0.0029,0.0024,0.0274,0.0261
2021030821,0.0021,0.0015,0.0197,0.0138
2021030822,0.011,0.0074,0.097,0.0636
2021030823,0.0049,0.0043,0.0367,0.0344
2021030900,0.0022,0.002,0.0148,0.0144
2021030901,0.0026,0.0019,0.0159,0.0126
2021030902,0.0051,0.0034,0.0333,0.0216
2021030903,0.0185,0.0076,0.0967,0.0413
2021030904,0.0281,0.0103,0.2552,0.0876
2021030905,0.0317,0.0202,0.6115,0.3801
2021030906,0.0111,0.0049,0.073,0.0475
2021030907,0.0076,0.0051,0.0416,0.0291
2021030908,0.0029,0.0021,0.0253,0.0176
2021030909,0.003,0.0024,0.0179,0.0156
2021030910,0.0051,0.004,0.046,0.0322
2021030911,0.0181,0.0142,0.18,0.1569
2021030912,0.0041,0.0027,0.0403,0.023
2021030913,0.0145,0.0084,0.2246,0.1209
2021030914,0.0035,0.0031,0.0357,0.0349
2021030915,0.005,0.0034,0.0579,0.0523
2021030916,0.005,0.004,0.0318,0.0296
2021030917,0.0063,0.005,0.0438,0.0381
2021030918,0.0083,0.0018,0.0951,0.026
2021030919,0.0271,0.0153,0.5513,0.2842
2021030920,0.021,0.0162,0.1478,0.1117
2021030921,0.0151,0.0111,0.0926,0.0751
2021030922,0.0244,0.0203,0.1699,0.1338
2021030923,0.0169,0.0133,0.1066,0.0941
2021031000,0.0103,0.0074,0.0566,0.0457
2021031001,0.007,0.006,0.058,0.0552
2021031002,0.0055,0.0053,0.0516,0.0524
2021031003,0.0124,0.0125,0.099,0.0992
2021031004,0.0249,0.022,0.1517,0.1425
2021031005,0.0214,0.0112,0.1412,0.0912
2021031006,0.0401,0.0263,0.18,0.1469
2021031007,0.1046,0.0706,0.4592,0.3835
2021031008,0.1798,0.1199,0.8113,0.4899
2021031009,0.1831,0.1653,0.5539,0.5084
2021031010,0.1921,0.1515,0.5295,0.4627
2021031011,0.1776,0.1184,0.4396,0.3486
2021031012,0.179,0.1544,0.4541,0.4064
2021031013,0.1666,0.2158,0.3897,0.4962
2021031014,0.2028,0.1478,0.463,0.3585
2021031015,0.1977,0.1665,0.4705,0.4322
2021031016,0.1332,0.1203,0.3176,0.2878
2021031017,0.1109,0.1153,0.2573,0.2868
2021031018,0.1077,0.1033,0.281,0.279
2021031019,0.0813,0.0816,0.2174,0.2176
2021031020,0.0788,0.0776,0.2479,0.2437
2021031021,0.0479,0.0525,0.182,0.191
2021031022,0.0224,0.0221,0.0883,0.0882
2021031023,0.0096,0.0086,0.0334,0.0311
2021031100,0.0095,0.0087,0.0349,0.033
2021031101,0.0167,0.0094,0.0932,0.0427
2021031102,0.0353,0.0325,0.1023,0.0952
2021031103,0.0274,0.0265,0.0785,0.0768
2021031104,0.023,0.0209,0.076,0.0721
2021031105,0.0262,0.0219,0.0841,0.0705
2021031106,0.0331,0.0297,0.1218,0.113
2021031107,0.0159,0.0147,0.0534,0.052
2021031108,0.0095,0.0086,0.0335,0.0318
2021031109,0.0084,0.0069,0.0335,0.0291
2021031110,0.0079,0.006,0.0361,0.0273
2021031111,0.017,0.0119,0.235,0.1615
2021031112,0.0071,0.0054,0.0343,0.0267
2021031113,0.006,0.0047,0.0326,0.0276
2021031114,0.0172,0.0016,0.3303,0.0232
2021031115,0.0043,0.0027,0.0253,0.017
2021031116,0.0023,0.0018,0.0148,0.0118
2021031117,0.0033,0.0024,0.0202,0.0167
2021031118,0.0087,0.0057,0.1345,0.0858
2021031119,0.0017,0.0012,0.0128,0.0098
2021031120,0.0016,0.0009,0.0151,0.0091
2021031121,0.002,0.0015,0.0139,0.0107
2021031122,0.002,0.0015,0.0435,0.0289
2021031123,0.0035,0.0025,0.0684,0.0457
2021031200,0.0013,0.001,0.0099,0.0084
2021031201,0.0174,0.011,0.3567,0.224
2021031202,0.0007,0.0006,0.0073,0.006
2021031203,0.0015,0.0011,0.0156,0.0111
2021031204,0.0022,0.0015,0.0246,0.0166
2021031205,0.0058,0.0016,0.0708,0.0155
2021031206,0.0262,0.0171,0.5923,0.384
2021031207,0.01,0.0005,0.1606,0.0071
2021031208,0.0132,0.0007,0.2606,0.0082
2021031209,0.001,0.0008,0.0091,0.0074
2021031210,0.0016,0.0014,0.0156,0.0148
2021031211,0.004,0.0037,0.108,0.1076
2021031212,0.0007,0.0007,0.0141,0.0141
2021031213,0.0019,0.0015,0.0275,0.0214
2021031214,0.01,0.0006,0.3054,0.0126
2021031215,0.0013,0.0011,0.0182,0.0177
2021031216,0.0108,0.005,0.1297,0.0577
2021031217,0.0059,0.0021,0.0922,0.0329
2021031218,0.002,0.0017,0.0224,0.0211
2021031219,0.0011,0.0009,0.017,0.0155
2021031220,0.0011,0.0009,0.0155,0.0148
2021031221,0.0008,0.0006,0.0098,0.0091
2021031222,0.0019,0.0017,0.0308,0.0303
2021031223,0.001,0.0008,0.0123,0.0111
2021031300,0.0005,0.0004,0.0074,0.0065
2021031301,0.0006,0.0005,0.0115,0.0112
2021031302,0.0004,0.0004,0.0061,0.0051
2021031303,0.0007,0.0006,0.0102,0.0088
2021031304,0.0007,0.0005,0.007,0.0052
2021031305,0.0008,0.0007,0.0081,0.0069
2021031306,0.0019,0.0017,0.0152,0.0144
2021031307,0.002,0.0019,0.0188,0.0189
2021031308,0.0009,0.0007,0.0106,0.0095
2021031309,0.0042,0.0039,0.1061,0.1059
2021031310,0.0052,0.0048,0.1175,0.1167
2021031311,0.0039,0.0035,0.0556,0.0548
2021031312,0.0019,0.0017,0.0372,0.0369
2021031313,0.0027,0.0023,0.0434,0.0422
2021031314,0.001,0.0008,0.0081,0.0069
2021031315,0.0033,0.0026,0.0386,0.0347
2021031316,0.0024,0.002,0.0477,0.0471
2021031317,0.0024,0.0021,0.0448,0.0444
2021031318,0.0003,0.0002,0.0046,0.0035
2021031319,0.0009,0.0007,0.0164,0.0157
2021031320,0.0005,0.0004,0.0062,0.0051
2021031321,0.0031,0.0022,0.0603,0.0411
2021031322,0.0007,0.0007,0.0218,0.0218
2021031323,0.0006,0.0005,0.0076,0.0069
2021031400,0.0003,0.0002,0.0052,0.0038
2021031401,0.0004,0.0003,0.0056,0.0048
2021031402,0.0009,0.0006,0.0076,0.0052
2021031403,0.0006,0.0004,0.0059,0.0046
2021031404,0.0004,0.0003,0.0058,0.0045
2021031405,0.0002,0.0002,0.0041,0.0041
2021031406,0.0006,0.0004,0.0063,0.0048
2021031407,0.0007,0.0005,0.007,0.0058
2021031408,0.0001,0.0001,0.0025,0.0024
2021031409,0.0005,0.0004,0.0062,0.0051
2021031410,0.0017,0.0015,0.0248,0.0244
2021031411,0.0378,0.0252,0.8555,0.5561
2021031412,0.0042,0.0011,0.1084,0.015
2021031413,0.0022,0.002,0.0259,0.0255
2021031414,0.0031,0.0026,0.0251,0.021
2021031415,0.0033,0.0023,0.0274,0.0185
2021031416,0.0161,0.0099,0.154,0.0912
2021031417,0.0041,0.0034,0.0434,0.0409
2021031418,0.0221,0.014,0.2738,0.1684
2021031419,0.0015,0.0014,0.0145,0.0141
2021031420,0.001,0.001,0.0109,0.0111
2021031421,0.0014,0.0012,0.0119,0.0113
2021031422,0.0029,0.0027,0.0516,0.0515
2021031423,0.0514,0.0253,0.2351,0.1837
2021031500,0.3535,0.176,1.2482,0.9362
2021031501,0.5227,0.4162,1.7528,1.5241
2021031502,0.8734,0.8178,2.6474,2.5058
2021031503,0.9692,0.7897,2.7369,2.3257
2021031504,0.8734,0.7945,2.2273,2.1393
2021031505,0.6497,0.6707,1.8435,1.8781
2021031506,0.4288,0.4004,1.4282,1.5417
2021031507,0.2489,0.274,1.0543,0.9636
2021031508,0.1705,0.1612,0.9229,0.7336
2021031509,0.0887,0.0792,0.3255,0.3089
2021031510,0.0346,0.0319,0.1302,0.1288
2021031511,0.0489,0.0288,0.4432,0.2102
2021031512,0.0453,0.0323,0.5494,0.3329
2021031513,0.0242,0.0101,0.5319,0.1384
2021031514,0.0084,0.0073,0.0548,0.0534
2021031515,0.0052,0.0049,0.0774,0.0771
2021031516,0.0292,0.0017,0.3995,0.0263
2021031517,0.003,0.0026,0.0377,0.0368
2021031518,0.003,0.0028,0.0489,0.0487
2021031519,0.0012,0.0011,0.0134,0.0127
2021031520,0.0012,0.001,0.0116,0.0096
2021031521,0.0006,0.0004,0.0067,0.0051
2021031522,0.0005,0.0005,0.0067,0.0067
2021031523,0.0006,0.0005,0.007,0.0056
2021031600,0.0027,0.001,0.0537,0.0193
2021031601,0.0013,0.0011,0.0187,0.0183
2021031602,0.0025,0.0025,0.0488,0.049
2021031603,0.0288,0.0229,0.1922,0.1573
2021031604,0.1255,0.0556,0.9952,0.4947
2021031605,0.2831,0.3469,1.4235,1.6002
2021031606,0.5741,0.4771,1.9967,1.89
2021031607,0.9987,0.7268,3.073,2.7347
2021031608,1.2883,0.8585,3.6398,2.5071
2021031609,0.9227,0.813,2.6684,2.4609
2021031610,0.7762,0.7314,2.3639,2.2823
2021031611,0.8122,0.7241,2.2733,1.9589
2021031612,0.7486,0.6987,1.7055,1.5942
2021031613,0.6584,0.5746,1.5013,1.385
2021031614,0.72,0.6581,1.7061,1.6023
2021031615,0.6374,0.5549,1.4541,1.2893
2021031616,0.4065,0.324,0.9332,0.79
2021031617,0.2322,0.1917,0.5686,0.4848
2021031618,0.14,0.1021,0.3721,0.2921
2021031619,0.0474,0.0384,0.1708,0.1461
2021031620,0.0353,0.0269,0.3128,0.2096
2021031621,0.0173,0.0147,0.0992,0.0972
2021031622,0.0085,0.0074,0.0478,0.0451
2021031623,0.0091,0.0061,0.0513,0.0341
2021031700,0.0202,0.0085,0.2121,0.0717
2021031701,0.0769,0.0364,0.5671,0.4149
2021031702,0.3001,0.0743,1.8944,0.7519
2021031703,0.3278,0.1659,1.5429,0.7731
2021031704,0.343,0.2668,1.5256,1.3082
2021031705,0.4968,0.2279,1.8049,1.3463
2021031706,0.5068,0.3589,1.9685,1.6353
2021031707,0.6094,0.4357,2.3821,1.9675
2021031708,0.3944,0.3089,1.8448,1.7093
2021031709,0.2102,0.1679,0.9931,0.9073
2021031710,0.111,0.099,0.4984,0.5349
2021031711,0.2444,0.165,1.0405,0.6892
2021031712,0.2215,0.2659,0.8202,0.9936
2021031713,0.1567,0.1238,0.7437,0.6691
2021031714,0.1222,0.1055,0.6419,0.5592
2021031715,0.103,0.076,0.5491,0.4688
2021031716,0.0616,0.064,0.3785,0.381
2021031717,0.0249,0.0242,0.1365,0.1354
2021031718,0.0142,0.0129,0.0518,0.0499
2021031719,0.0138,0.0118,0.0562,0.0502
2021031720,0.0102,0.0086,0.0485,0.0448
2021031721,0.0156,0.0124,0.0902,0.0683
2021031722,0.0145,0.013,0.0588,0.0557
2021031723,0.0159,0.014,0.0755,0.0696
2021031800,0.0152,0.0133,0.0663,0.0604
2021031801,0.0372,0.0256,0.1902,0.1217
2021031802,0.0975,0.0316,0.55,0.157
2021031803,0.1894,0.0646,0.9879,0.3538
2021031804,0.082,0.0603,0.3916,0.3108
2021031805,0.1236,0.1552,0.5497,0.6094
2021031806,0.2864,0.4827,1.7681,2.6613
2021031807,0.3775,0.3207,2.0351,1.7832
2021031808,0.3123,0.2699,1.2822,1.1893
2021031809,0.4226,0.472,1.3035,1.4383
2021031810,0.4996,0.4532,1.4522,1.3371
2021031811,0.5413,0.3999,1.8489,1.3609
2021031812,0.3767,0.3221,1.2043,1.1827
2021031813,0.547,0.4391,1.5103,1.3377
2021031814,0.558,0.4294,1.4812,1.254
2021031815,0.4099,0.3339,1.1283,1.0202
2021031816,0.2956,0.2899,0.9326,0.9229
2021031817,0.1686,0.1527,0.5055,0.487
2021031818,0.111,0.1131,0.4474,0.4483
2021031819,0.0647,0.0653,0.2615,0.2724
2021031820,0.0199,0.0184,0.091,0.09
2021031821,0.0133,0.0116,0.0836,0.0821
2021031822,0.0177,0.014,0.1273,0.1057
2021031823,0.0216,0.0189,0.1135,0.1082
2021031900,0.0272,0.0236,0.1347,0.1298
2021031901,0.0359,0.0297,0.1536,0.1441
2021031902,0.0297,0.0262,0.1355,0.1288
2021031903,0.0327,0.0268,0.186,0.15
2021031904,0.0221,0.0195,0.1233,0.119
2021031905,0.0186,0.017,0.0721,0.0697
2021031906,0.0478,0.0224,0.2959,0.1547
2021031907,0.068,0.0365,0.2961,0.1892
2021031908,0.0518,0.0446,0.2496,0.2166
2021031909,0.0321,0.0293,0.1803,0.1774
2021031910,0.0407,0.0317,0.235,0.1616
2021031911,0.0773,0.0439,0.4586,0.209
2021031912,0.0939,0.0856,0.4135,0.386
2021031913,0.1936,0.1252,0.7596,0.6013
2021031914,0.1954,0.1726,0.6564,0.5853
2021031915,0.182,0.167,0.595,0.5509
2021031916,0.1174,0.0974,0.333,0.2891
2021031917,0.0801,0.0634,0.2155,0.1881
2021031918,0.0492,0.0403,0.1343,0.1198
2021031919,0.0383,0.0341,0.1031,0.0985
2021031920,0.0366,0.0275,0.154,0.1436
2021031921,0.022,0.0174,0.0742,0.0671
2021031922,0.0222,0.0144,0.1061,0.069
2021031923,0.0162,0.013,0.0655,0.0543
2021032000,0.0248,0.0194,0.0836,0.0705
2021032001,0.0693,0.0274,0.3016,0.0975
2021032002,0.162,0.1006,0.5696,0.5063
2021032003,0.1876,0.1584,0.5674,0.5702
2021032004,0.2176,0.1837,0.4592,0.4162
2021032005,0.2242,0.1866,0.4507,0.3944
2021032006,0.2455,0.2027,0.4768,0.439
2021032007,0.2344,0.2097,0.48,0.443
2021032008,0.281,0.2427,0.6334,0.6134
2021032009,0.27,0.2445,0.5379,0.5027
2021032010,0.2634,0.2717,0.507,0.5261
2021032011,0.2918,0.2622,0.7424,0.5298
2021032012,0.2063,0.1936,0.4043,0.3768
2021032013,0.1946,0.1707,0.4088,0.3803
2021032014,0.1605,0.13,0.3616,0.2936
2021032015,0.1322,0.1189,0.285,0.266
2021032016,0.1116,0.0996,0.2176,0.208
2021032017,0.1252,0.1127,0.2723,0.2534
2021032018,0.2131,0.1574,0.379,0.3053
2021032019,0.2272,0.1938,0.3863,0.3315
2021032020,0.2229,0.1937,0.3779,0.3433
2021032021,0.1946,0.1709,0.3483,0.3269
2021032022,0.1898,0.1691,0.3657,0.3277
2021032023,0.2397,0.2283,0.3786,0.371
2021032100,0.4285,0.4207,0.6823,0.6778
2021032101,0.4909,0.4918,0.8107,0.8121
2021032102,0.4595,0.4595,0.9457,0.9457
2021032103,0.4092,0.399,0.6448,0.6365
2021032104,0.3187,0.3181,0.4805,0.4805
2021032105,0.3468,0.3454,0.852,0.8403
2021032106,0.333,0.323,0.5205,0.5116
2021032107,0.3097,0.2703,0.5652,0.4887
2021032108,0.3032,0.2287,0.5398,0.4392
2021032109,0.2702,0.2275,0.4449,0.4026
2021032110,0.2744,0.2258,0.489,0.4062
2021032111,0.2937,0.1982,0.5785,0.4677
2021032112,0.2867,0.1975,0.6433,0.4467
2021032113,0.2703,0.2295,0.5293,0.4658
2021032114,0.2788,0.2315,0.5975,0.5159
2021032115,0.2343,0.1934,0.4865,0.4315
2021032116,0.2213,0.1901,0.4519,0.4146
2021032117,0.221,0.1967,0.5164,0.493
2021032118,0.2005,0.2163,0.4879,0.5057
2021032119,0.2602,0.2631,0.5393,0.545
2021032120,0.2398,0.2398,0.4932,0.4931
2021032121,0.3074,0.284,0.6809,0.6263
2021032122,0.1595,0.1374,0.3059,0.2752
2021032123,0.0745,0.0685,0.1833,0.184
2021032200,0.0711,0.0265,0.2605,0.1104
2021032201,0.0466,0.0119,0.3013,0.0601
2021032202,0.0232,0.0153,0.0893,0.0559
2021032203,0.0211,0.014,0.0858,0.0596
2021032204,0.0186,0.0138,0.0668,0.0544
2021032205,0.0294,0.0226,0.1187,0.0986
2021032206,0.0637,0.0338,0.4158,0.1636
2021032207,0.0348,0.0207,0.1309,0.0977
2021032208,0.0211,0.0173,0.073,0.0663
2021032209,0.0159,0.0131,0.0541,0.0451
2021032210,0.0088,0.0067,0.0477,0.0446
2021032211,0.0173,0.0137,0.1451,0.1321
2021032212,0.0222,0.0071,0.2527,0.0608
2021032213,0.0144,0.007,0.1145,0.0483
2021032214,0.0169,0.0061,0.1406,0.0478
2021032215,0.0088,0.0078,0.0946,0.0903
2021032216,0.0117,0.0086,0.2218,0.1492
2021032217,0.0497,0.0323,0.8302,0.5332
2021032218,0.0022,0.002,0.0214,0.021
2021032219,0.0023,0.0021,0.0397,0.0391
2021032220,0.0214,0.0142,0.4166,0.2714
2021032221,0.0014,0.0012,0.0132,0.0124
2021032222,0.0006,0.0006,0.009,0.0086
2021032223,0.0015,0.0012,0.0163,0.012
2021032300,0.0092,0.0059,0.0497,0.0315
2021032301,0.0137,0.0086,0.0806,0.0586
2021032302,0.0185,0.0122,0.1014,0.0736
2021032303,0.0492,0.0262,0.2566,0.1572
2021032304,0.0338,0.0258,0.1349,0.1026
2021032305,0.0221,0.0184,0.0973,0.084
2021032306,0.0191,0.0157,0.0902,0.0851
2021032307,0.0149,0.0121,0.0656,0.0594
2021032308,0.0048,0.0041,0.0218,0.0204
2021032309,0.006,0.0054,0.0653,0.0649
2021032310,0.03,0.0119,0.452,0.3093
2021032311,0.0115,0.0085,0.1143,0.0918
2021032312,0.0065,0.006,0.0999,0.0991
2021032313,0.0201,0.0016,0.3017,0.0195
2021032314,0.0063,0.0045,0.0554,0.0371
2021032315,0.0016,0.0015,0.0187,0.0183
2021032316,0.0029,0.0025,0.0538,0.0529
2021032317,0.0021,0.0009,0.0285,0.0097
2021032318,0.0094,0.0065,0.2261,0.1476
2021032319,0.0006,0.0005,0.0067,0.0064
2021032320,0.0016,0.0012,0.0257,0.0179
2021032321,0.0004,0.0004,0.0079,0.0077
2021032322,0.0016,0.0014,0.0296,0.0293
2021032323,0.0008,0.0007,0.0083,0.0067
2021032400,0.0007,0.0005,0.0068,0.0057
2021032401,0.0004,0.0004,0.0086,0.0086
2021032402,0.0032,0.0022,0.0474,0.0312
2021032403,0.0004,0.0003,0.0052,0.0042
2021032404,0.0004,0.0004,0.0063,0.0063
2021032405,0.0004,0.0004,0.0062,0.006
2021032406,0.0011,0.0009,0.0095,0.0086
2021032407,0.0016,0.0014,0.0118,0.0109
2021032408,0.0023,0.002,0.0158,0.0147
2021032409,0.0065,0.0056,0.0715,0.069
2021032410,0.0108,0.0097,0.1618,0.16
2021032411,0.0064,0.0055,0.0767,0.074
2021032412,0.0034,0.0031,0.0552,0.0543
2021032413,0.0027,0.0022,0.0255,0.0228
2021032414,0.0027,0.0026,0.0439,0.0436
