date,CMPAS_MAE,TMF_MAE,CMPAS_RMSE,TMF_RMSE
2021030401,0.001,0.0008,0.0094,0.0081
2021030402,0.0012,0.0009,0.0096,0.0081
2021030403,0.0009,0.0007,0.0102,0.0075
2021030404,0.0011,0.0009,0.0099,0.0088
2021030405,0.0014,0.0012,0.012,0.0107
2021030406,0.0037,0.0029,0.0203,0.0167
2021030407,0.0049,0.0037,0.0266,0.0188
2021030408,0.0021,0.0017,0.0133,0.0125
2021030409,0.0067,0.0052,0.031,0.0233
2021030410,0.0134,0.0061,0.0722,0.0416
2021030411,0.011,0.006,0.084,0.0683
2021030412,0.0105,0.0073,0.0893,0.0812
2021030413,0.0433,0.0063,0.6628,0.0816
2021030414,0.0049,0.0035,0.035,0.0294
2021030415,0.0018,0.0016,0.0154,0.0138
2021030416,0.0026,0.0014,0.0235,0.0124
2021030417,0.0026,0.0015,0.0238,0.0133
2021030418,0.0053,0.0023,0.0552,0.0282
2021030419,0.0042,0.002,0.0529,0.0431
2021030420,0.0019,0.0006,0.021,0.0064
2021030421,0.0018,0.0001,0.0199,0.0036
2021030422,0.0035,0.0013,0.0217,0.0082
2021030423,0.0051,0.0029,0.0246,0.0142
2021030500,0.0059,0.0017,0.0303,0.0148
2021030501,0.0123,0.0074,0.0671,0.0555
2021030502,0.0093,0.0054,0.0316,0.0212
2021030503,0.0192,0.0132,0.0679,0.0557
2021030504,0.0249,0.0203,0.0813,0.0737
2021030505,0.0448,0.0266,0.133,0.0928
2021030506,0.0356,0.0237,0.1034,0.0784
2021030507,0.0218,0.0211,0.0818,0.0809
2021030508,0.0135,0.0134,0.0606,0.061
2021030509,0.009,0.0094,0.0465,0.0456
2021030510,0.0125,0.0117,0.0691,0.0689
2021030511,0.008,0.0072,0.1227,0.1221
2021030512,0.0018,0.0014,0.0114,0.0102
2021030513,0.0042,0.0038,0.0256,0.0257
2021030514,0.0249,0.0253,0.4199,0.4321
2021030515,0.01,0.0096,0.0539,0.0539
2021030516,0.0095,0.0089,0.0578,0.0571
2021030518,0.0069,0.0054,0.0459,0.0423
2021030519,0.008,0.0072,0.0512,0.0545
2021030520,0.0142,0.0133,0.0663,0.0643
2021030521,0.0318,0.0311,0.1123,0.1099
2021030522,0.023,0.0219,0.0768,0.0762
2021030523,0.0168,0.0089,0.0873,0.0351
2021030600,0.0082,0.0078,0.0371,0.0356
2021030601,0.0178,0.0171,0.0629,0.0611
2021030602,0.018,0.0176,0.0562,0.0574
2021030603,0.026,0.0228,0.0796,0.0756
2021030604,0.0322,0.0265,0.095,0.0867
2021030605,0.0337,0.0153,0.0932,0.0581
2021030606,0.0477,0.0185,0.1264,0.0779
2021030607,0.0697,0.0335,0.1741,0.1242
2021030608,0.098,0.0497,0.2225,0.1393
2021030609,0.1815,0.1149,0.3279,0.2173
2021030610,0.1549,0.1249,0.2536,0.2169
2021030611,0.1138,0.0916,0.2845,0.2332
2021030612,0.0564,0.0516,0.1322,0.1279
2021030613,0.0656,0.0448,0.2335,0.1514
2021030614,0.0982,0.0573,0.2815,0.2054
2021030615,0.1286,0.0874,0.3501,0.2701
2021030616,0.1225,0.0897,0.291,0.2142
2021030617,0.1185,0.0887,0.2851,0.2083
2021030618,0.1044,0.0652,0.2751,0.1602
2021030619,0.0895,0.0643,0.251,0.1779
2021030620,0.065,0.0541,0.1844,0.1753
2021030621,0.0388,0.0291,0.1482,0.1083
2021030622,0.0413,0.0359,0.1528,0.1473
2021030623,0.0422,0.0333,0.1713,0.1386
2021030700,0.0367,0.025,0.1288,0.0952
2021030701,0.0483,0.026,0.1455,0.1021
2021030702,0.1153,0.0673,0.4928,0.1963
2021030703,0.095,0.0796,0.1917,0.1765
2021030704,0.0994,0.0765,0.1968,0.1586
2021030705,0.0727,0.0648,0.14,0.1322
2021030706,0.0376,0.033,0.082,0.0766
2021030707,0.0491,0.0412,0.1144,0.1091
2021030708,0.0653,0.0667,0.1476,0.1727
2021030709,0.0738,0.0584,0.2535,0.1585
2021030710,0.0721,0.0656,0.1654,0.1602
2021030711,0.0919,0.0897,0.2184,0.2187
2021030712,0.0706,0.0646,0.1679,0.1615
2021030713,0.0424,0.0397,0.104,0.1046
2021030714,0.0201,0.018,0.069,0.0678
2021030715,0.0095,0.0049,0.0451,0.027
2021030716,0.015,0.0062,0.1334,0.0361
2021030717,0.0061,0.003,0.0485,0.0176
2021030718,0.0042,0.0017,0.037,0.0127
2021030719,0.0038,0.0024,0.0285,0.0166
2021030720,0.0087,0.0065,0.0317,0.026
2021030721,0.0311,0.0195,0.1191,0.0885
2021030722,0.0869,0.0759,0.4084,0.3501
2021030723,0.1534,0.1258,0.4145,0.3602
2021030800,0.3889,0.3554,0.7935,0.7304
2021030801,0.6182,0.5823,1.0597,1.0134
2021030802,0.6745,0.6545,1.0875,1.0384
2021030803,0.6173,0.5841,1.1828,1.1244
2021030804,0.3887,0.3884,0.8052,0.8051
2021030805,0.2455,0.2461,0.536,0.537
2021030806,0.1163,0.1216,0.264,0.2719
2021030807,0.0794,0.0791,0.1798,0.1793
2021030808,0.0777,0.0684,0.1725,0.1584
2021030809,0.045,0.0255,0.1066,0.0777
2021030810,0.0354,0.0175,0.1632,0.1338
2021030811,0.0387,0.0204,0.2451,0.208
2021030812,0.0136,0.0085,0.0859,0.0779
2021030813,0.0094,0.0084,0.0726,0.0715
2021030814,0.0064,0.0046,0.0395,0.0328
2021030815,0.0048,0.0043,0.0297,0.0287
2021030816,0.0033,0.0026,0.0183,0.0164
2021030817,0.0078,0.0045,0.041,0.0225
2021030818,0.0027,0.0023,0.0185,0.0174
2021030819,0.0356,0.0037,0.8474,0.0672
2021030820,0.0022,0.0019,0.0183,0.0175
2021030821,0.002,0.0013,0.021,0.0134
2021030822,0.0134,0.0009,0.1118,0.0078
2021030823,0.0067,0.006,0.0476,0.046
2021030900,0.0027,0.0027,0.017,0.0172
2021030901,0.0029,0.0022,0.0165,0.0139
2021030902,0.0058,0.0029,0.037,0.0175
2021030903,0.0188,0.0058,0.0976,0.0542
2021030904,0.0194,0.0016,0.2043,0.0155
2021030905,0.051,0.0098,0.906,0.1187
2021030906,0.0112,0.0048,0.0673,0.0651
2021030907,0.0088,0.0043,0.0434,0.0246
2021030908,0.0023,0.0015,0.0147,0.0106
2021030909,0.0029,0.0022,0.0157,0.0128
2021030910,0.0035,0.0028,0.023,0.0233
2021030911,0.0117,0.0028,0.1232,0.0242
2021030912,0.0042,0.0019,0.0339,0.0139
2021030913,0.0128,0.0013,0.2105,0.0123
2021030914,0.0039,0.0035,0.0461,0.0454
2021030915,0.0027,0.0012,0.0177,0.0103
2021030916,0.0053,0.004,0.0341,0.0312
2021030917,0.0059,0.0039,0.0375,0.0241
2021030918,0.008,0.0008,0.1193,0.0096
2021030919,0.0082,0.0022,0.0708,0.0468
2021030920,0.0223,0.0086,0.1707,0.0647
2021030921,0.0165,0.0116,0.1012,0.0711
2021030922,0.0233,0.0119,0.2025,0.0883
2021030923,0.0136,0.009,0.0854,0.0712
2021031000,0.01,0.0064,0.0559,0.0468
2021031001,0.0077,0.0066,0.0664,0.0663
2021031002,0.0039,0.0037,0.0332,0.0332
2021031003,0.0139,0.0141,0.1035,0.104
2021031004,0.0189,0.0109,0.1203,0.0993
2021031005,0.0263,0.0132,0.162,0.0869
2021031006,0.0366,0.026,0.1591,0.1342
2021031007,0.098,0.0638,0.4279,0.3515
2021031008,0.2017,0.1109,0.9629,0.4419
2021031009,0.1909,0.168,0.589,0.516
2021031010,0.1932,0.1533,0.5223,0.4395
2021031011,0.1907,0.1255,0.481,0.3679
2021031012,0.1875,0.1568,0.4468,0.3927
2021031013,0.1963,0.182,1.131,1.13
2021031014,0.2002,0.1459,0.4544,0.3692
2021031015,0.2375,0.1979,0.554,0.4729
2021031016,0.1358,0.1262,0.3402,0.3089
2021031017,0.1223,0.1188,0.2876,0.2838
2021031018,0.1149,0.1123,0.3084,0.3097
2021031019,0.069,0.0694,0.1759,0.1764
2021031020,0.086,0.0811,0.2648,0.2531
2021031021,0.0487,0.0495,0.1654,0.1654
2021031022,0.0261,0.0261,0.0985,0.0988
2021031023,0.0088,0.0078,0.0322,0.0291
2021031100,0.0098,0.009,0.0363,0.0345
2021031101,0.0255,0.0081,0.3509,0.039
2021031102,0.0384,0.0344,0.1105,0.1075
2021031103,0.0257,0.0254,0.071,0.0698
2021031104,0.0197,0.0183,0.0756,0.0736
2021031105,0.0243,0.0167,0.0805,0.0531
2021031106,0.035,0.0269,0.131,0.1117
2021031107,0.0152,0.014,0.0529,0.051
2021031108,0.0095,0.0088,0.0364,0.0358
2021031109,0.0066,0.0047,0.0311,0.0243
2021031110,0.0062,0.0038,0.0283,0.0199
2021031111,0.0226,0.0075,0.3075,0.0807
2021031112,0.0076,0.0052,0.0362,0.0249
2021031113,0.0059,0.004,0.0274,0.02
2021031114,0.0231,0.0006,0.4427,0.008
2021031115,0.0059,0.0038,0.0405,0.0248
2021031116,0.0018,0.0012,0.0136,0.0093
2021031117,0.0032,0.0022,0.0212,0.0178
2021031118,0.0088,0.0005,0.156,0.0142
2021031119,0.0019,0.0013,0.0144,0.0109
2021031120,0.0021,0.0012,0.0215,0.0126
2021031121,0.0023,0.0017,0.0169,0.0129
2021031122,0.0007,0.0004,0.012,0.0107
2021031123,0.0027,0.0006,0.043,0.0089
2021031200,0.0018,0.0014,0.0119,0.0105
2021031201,0.0281,0.0006,0.522,0.0087
2021031202,0.0009,0.0006,0.0084,0.0066
2021031203,0.0013,0.0009,0.0103,0.0077
2021031204,0.0026,0.0016,0.033,0.0202
2021031205,0.0057,0.0006,0.0723,0.0074
2021031206,0.0304,0.0008,0.5921,0.0087
2021031207,0.0181,0.0006,0.2256,0.008
2021031208,0.0155,0.0004,0.3301,0.0062
2021031209,0.0001,0.0001,0.0026,0.0016
2021031210,0.0022,0.0019,0.0207,0.0199
2021031211,0.0013,0.001,0.0152,0.0117
2021031212,0.0012,0.0012,0.0205,0.0205
2021031213,0.0016,0.0012,0.0242,0.0222
2021031214,0.0229,0.0008,0.459,0.0123
2021031215,0.002,0.0018,0.0271,0.0268
2021031216,0.0072,0.0019,0.1028,0.0407
2021031217,0.0027,0.0013,0.0397,0.0289
2021031218,0.0022,0.0018,0.0285,0.027
2021031219,0.0015,0.0013,0.0235,0.0224
2021031220,0.0007,0.0005,0.0073,0.0047
2021031221,0.0005,0.0004,0.0057,0.0046
2021031222,0.001,0.0008,0.0126,0.0121
2021031223,0.0016,0.0012,0.017,0.0157
2021031300,0.0008,0.0007,0.0102,0.0097
2021031301,0.0007,0.0006,0.0095,0.0086
2021031302,0.0003,0.0002,0.0043,0.0039
2021031303,0.0013,0.0009,0.0143,0.0095
2021031304,0.0008,0.0006,0.0084,0.0066
2021031305,0.0007,0.0006,0.007,0.0065
2021031306,0.0016,0.0013,0.0121,0.011
2021031307,0.0021,0.0021,0.0194,0.0193
2021031308,0.0014,0.0012,0.0148,0.014
2021031309,0.0014,0.0011,0.0153,0.0139
2021031310,0.0037,0.0028,0.0416,0.0365
2021031311,0.0027,0.0022,0.0265,0.0252
2021031312,0.0013,0.001,0.0132,0.0121
2021031313,0.0044,0.0039,0.0636,0.0622
2021031314,0.0017,0.0013,0.011,0.0089
2021031315,0.0038,0.003,0.0458,0.0418
2021031316,0.0018,0.0013,0.0202,0.0186
2021031317,0.0013,0.001,0.0123,0.0103
2021031318,0.0003,0.0002,0.0043,0.0028
2021031319,0.0016,0.0014,0.0233,0.0225
2021031320,0.0004,0.0004,0.0063,0.0056
2021031321,0.0056,0.0036,0.0859,0.055
2021031322,0.0001,0,0.0011,0.0007
2021031323,0.0004,0.0003,0.0044,0.0039
2021031400,0.0001,0.0001,0.0017,0.0011
2021031401,0.0007,0.0005,0.0071,0.006
2021031402,0.0006,0.0004,0.0061,0.0039
2021031403,0.0002,0.0001,0.0022,0.0014
2021031404,0.0005,0.0003,0.0056,0.0045
2021031405,0.0004,0.0004,0.0062,0.0062
2021031406,0.0004,0.0003,0.0047,0.003
2021031407,0.0007,0.0005,0.0061,0.0048
2021031408,0,0,0,0
2021031409,0.0007,0.0005,0.0075,0.0062
2021031410,0.0024,0.0022,0.034,0.0337
2021031411,0.0397,0.0015,0.8931,0.0262
2021031412,0.0023,0.002,0.0204,0.0202
2021031413,0.002,0.0018,0.0298,0.0295
2021031414,0.0018,0.0014,0.0178,0.0153
2021031415,0.0022,0.0012,0.015,0.0089
2021031416,0.0152,0.001,0.1663,0.0151
2021031417,0.0043,0.0038,0.0547,0.0539
2021031418,0.0324,0.0009,0.3679,0.0138
2021031419,0.0018,0.0015,0.013,0.0123
2021031420,0.001,0.001,0.0124,0.0123
2021031421,0.0014,0.0014,0.0126,0.0127
2021031422,0.0018,0.0016,0.0182,0.0178
2021031423,0.0676,0.0414,0.2978,0.2644
2021031500,0.3741,0.2158,1.342,0.9938
2021031501,0.5808,0.5017,1.8931,1.7574
2021031502,0.8103,0.7132,2.3688,2.2941
2021031503,1.0263,0.8717,2.8882,2.4861
2021031504,0.8429,0.7736,2.229,2.149
2021031505,0.6854,0.6271,2.0597,1.9981
2021031506,0.4397,0.4012,1.4533,1.4197
2021031507,0.2598,0.2767,1.1053,1.005
2021031508,0.1756,0.1572,1.1001,0.6868
2021031509,0.1018,0.094,0.3385,0.3392
2021031510,0.0308,0.0288,0.0969,0.0936
2021031511,0.0358,0.0256,0.2112,0.2023
2021031512,0.0345,0.0111,0.4682,0.0841
2021031513,0.0121,0.0047,0.0708,0.0316
2021031514,0.0086,0.0072,0.0403,0.0364
2021031515,0.004,0.0036,0.0239,0.0228
2021031516,0.0297,0.0028,0.3589,0.037
2021031517,0.0039,0.0034,0.0468,0.0457
2021031518,0.0032,0.0029,0.0456,0.0452
2021031519,0.001,0.0008,0.0096,0.0083
2021031520,0.0017,0.0013,0.0142,0.0109
2021031521,0.0005,0.0003,0.0059,0.0038
2021031522,0.0003,0.0003,0.005,0.005
2021031523,0.0005,0.0004,0.0065,0.0057
2021031600,0.0031,0.0005,0.0561,0.0074
2021031601,0.0005,0.0003,0.0057,0.0046
2021031602,0.0042,0.0042,0.0667,0.0667
2021031603,0.0215,0.011,0.1267,0.0926
2021031604,0.1591,0.0774,1.112,0.651
2021031605,0.2788,0.2745,1.2415,1.2375
2021031606,0.6016,0.5215,2.0445,1.953
2021031607,0.8871,0.5993,3.0585,2.6145
2021031608,1.2025,0.7637,3.3926,2.5185
2021031609,1.0145,0.8213,2.983,2.4355
2021031610,0.9019,0.8399,2.8956,2.7957
2021031611,0.814,0.7475,2.1997,1.9408
2021031612,0.7487,0.6377,1.651,1.4868
2021031613,0.6931,0.5895,1.5534,1.3936
2021031614,0.7238,0.6491,1.6249,1.5321
2021031615,0.6326,0.5457,1.4367,1.2157
2021031616,0.4265,0.342,0.9406,0.8151
2021031617,0.2176,0.1612,0.5712,0.4985
2021031618,0.1371,0.1018,0.3689,0.3053
2021031619,0.051,0.0413,0.1978,0.1678
2021031620,0.0355,0.0154,0.2393,0.0772
2021031621,0.0137,0.0122,0.0699,0.0639
2021031622,0.0093,0.0078,0.046,0.0415
2021031623,0.0106,0.0064,0.0639,0.0364
2021031700,0.0315,0.0106,0.3404,0.0962
2021031701,0.0942,0.0414,0.7567,0.5692
2021031702,0.3567,0.0928,2.1941,0.9986
2021031703,0.3273,0.1696,1.3419,0.9075
2021031704,0.3903,0.2791,1.6173,1.3466
2021031705,0.5502,0.2696,1.8699,1.2502
2021031706,0.6205,0.4515,2.6316,2.2416
2021031707,0.5926,0.4184,2.4213,2.0558
2021031708,0.4053,0.3111,1.7717,1.5948
2021031709,0.285,0.2265,1.222,1.1248
2021031710,0.1243,0.12,0.501,0.4943
2021031711,0.2726,0.1347,1.1562,0.6472
2021031712,0.2022,0.1632,0.7277,0.6541
2021031713,0.1906,0.1403,0.8715,0.755
2021031714,0.1245,0.0971,0.5776,0.4926
2021031715,0.0928,0.0637,0.4968,0.4236
2021031716,0.0636,0.0654,0.3905,0.3924
2021031717,0.0184,0.0175,0.1027,0.1018
2021031718,0.0155,0.0143,0.0576,0.0565
2021031719,0.0133,0.0103,0.0566,0.0477
2021031720,0.0135,0.0114,0.0597,0.0558
2021031721,0.0181,0.0132,0.1169,0.067
2021031722,0.015,0.0132,0.0604,0.0572
2021031723,0.0138,0.0116,0.0624,0.0581
2021031800,0.016,0.0134,0.0637,0.0555
2021031801,0.0416,0.0202,0.2455,0.1168
2021031802,0.0699,0.0277,0.3319,0.1501
2021031803,0.2333,0.0607,1.1135,0.3378
2021031804,0.0802,0.0559,0.4194,0.29
2021031805,0.1114,0.1149,0.5838,0.5854
2021031806,0.3087,0.2689,1.6265,1.6454
2021031807,0.3373,0.2993,1.7354,1.7388
2021031808,0.3055,0.2627,1.1643,1.136
2021031809,0.4173,0.37,1.2809,1.181
2021031810,0.5255,0.4481,1.5688,1.3487
2021031811,0.639,0.4648,2.1309,1.4794
2021031812,0.3739,0.3246,1.2023,1.1377
2021031813,0.5258,0.4142,1.4932,1.2784
2021031814,0.5592,0.4297,1.5016,1.2364
2021031815,0.416,0.3402,1.1222,1.0325
2021031816,0.3293,0.311,0.9958,0.9779
2021031817,0.166,0.1475,0.458,0.4272
2021031818,0.0964,0.0986,0.3269,0.3295
2021031819,0.0581,0.0572,0.2504,0.2519
2021031820,0.0208,0.0191,0.0965,0.096
2021031821,0.0154,0.0135,0.117,0.1157
2021031822,0.0223,0.0175,0.1785,0.1452
2021031823,0.0199,0.0153,0.1243,0.1178
2021031900,0.0321,0.0282,0.1586,0.1504
2021031901,0.0384,0.0308,0.178,0.1694
2021031902,0.03,0.0274,0.1633,0.1622
2021031903,0.0264,0.0195,0.1746,0.1681
2021031904,0.0279,0.0236,0.1673,0.1629
2021031905,0.0202,0.0178,0.1394,0.1373
2021031906,0.0449,0.0207,0.3209,0.1164
2021031907,0.0636,0.0373,0.2883,0.1865
2021031908,0.0416,0.034,0.1987,0.1919
2021031909,0.0295,0.0259,0.1216,0.115
2021031910,0.039,0.019,0.235,0.1034
2021031911,0.0656,0.0358,0.3854,0.1544
2021031912,0.0936,0.0691,0.3873,0.2941
2021031913,0.1787,0.1232,0.6759,0.4902
2021031914,0.2022,0.18,0.6714,0.5983
2021031915,0.1751,0.1551,0.6076,0.5346
2021031916,0.1296,0.1046,0.3663,0.3061
2021031917,0.0821,0.0648,0.2144,0.1902
2021031918,0.0491,0.0394,0.1391,0.1231
2021031919,0.041,0.0348,0.1059,0.1019
2021031920,0.0377,0.0287,0.2081,0.2046
2021031921,0.0237,0.0174,0.0829,0.0752
2021031922,0.0219,0.0092,0.1075,0.0602
2021031923,0.0143,0.0085,0.0548,0.0426
2021032000,0.0257,0.0163,0.0848,0.0691
2021032001,0.0691,0.0253,0.2971,0.096
2021032002,0.1336,0.0851,0.4295,0.2776
2021032003,0.1535,0.133,0.4273,0.3776
2021032004,0.2364,0.2022,0.4991,0.4523
2021032005,0.2065,0.1769,0.4061,0.3814
2021032006,0.2521,0.2143,0.5,0.4397
2021032007,0.2203,0.1935,0.4437,0.408
2021032008,0.2833,0.2451,0.6192,0.5897
2021032009,0.2666,0.2373,0.5455,0.4942
2021032010,0.2576,0.2443,0.4898,0.4706
2021032011,0.2845,0.249,0.8138,0.5069
2021032012,0.1945,0.179,0.3963,0.3528
2021032013,0.1802,0.1613,0.3835,0.3556
2021032014,0.168,0.1337,0.3822,0.3053
2021032015,0.1297,0.1096,0.2768,0.2538
2021032016,0.1051,0.0945,0.2205,0.1981
2021032017,0.1261,0.1092,0.2509,0.222
2021032018,0.2128,0.1648,0.3876,0.3149
2021032019,0.2282,0.1942,0.3903,0.3396
2021032020,0.2101,0.186,0.3647,0.3465
2021032021,0.2071,0.1803,0.3721,0.3444
2021032022,0.2056,0.1868,0.3979,0.3482
2021032023,0.2332,0.2232,0.3659,0.3601
2021032100,0.425,0.4186,0.6548,0.6532
2021032101,0.4903,0.4858,0.7862,0.7844
2021032102,0.516,0.5151,1.2401,1.2398
2021032103,0.4209,0.4143,0.6342,0.6273
2021032104,0.3276,0.3276,0.4982,0.4996
2021032105,0.3366,0.4048,0.6637,0.7365
2021032106,0.3387,0.3255,0.5164,0.505
2021032107,0.3027,0.2669,0.5689,0.4847
2021032108,0.3114,0.227,0.5522,0.4379
2021032109,0.2632,0.2232,0.4149,0.3694
2021032110,0.269,0.2184,0.4709,0.3891
2021032111,0.3072,0.1999,0.5618,0.4549
2021032112,0.2946,0.2066,0.5652,0.4651
2021032113,0.2594,0.1988,0.5084,0.4038
2021032114,0.2793,0.2384,0.6358,0.5712
2021032115,0.2452,0.207,0.5055,0.4625
2021032116,0.2407,0.2043,0.4706,0.4342
2021032117,0.2493,0.2243,0.5988,0.5771
2021032118,0.1997,0.1957,0.4965,0.4955
2021032119,0.2558,0.2562,0.5255,0.5264
2021032120,0.23,0.2321,0.4486,0.4506
2021032121,0.3021,0.2733,0.672,0.6155
2021032122,0.154,0.1309,0.2751,0.2556
2021032123,0.0859,0.0822,0.2197,0.216
2021032200,0.0633,0.0262,0.2321,0.1183
2021032201,0.0354,0.0092,0.1514,0.0427
2021032202,0.0225,0.006,0.0874,0.0259
2021032203,0.0187,0.0098,0.0772,0.0455
2021032204,0.0184,0.0104,0.0619,0.0406
2021032205,0.0297,0.0159,0.1147,0.0967
2021032206,0.0471,0.0186,0.3011,0.0898
2021032207,0.0326,0.0151,0.1191,0.0759
2021032208,0.0211,0.0158,0.0688,0.0618
2021032209,0.0134,0.01,0.0469,0.0425
2021032210,0.0103,0.008,0.0732,0.0563
2021032211,0.0167,0.0103,0.1797,0.1748
2021032212,0.0151,0.0024,0.1502,0.0198
2021032213,0.0102,0.0013,0.0796,0.0123
2021032214,0.0179,0.0051,0.1274,0.0545
2021032215,0.005,0.0035,0.0458,0.0267
2021032216,0.012,0.0029,0.2154,0.0449
2021032217,0.0685,0.0025,1.0167,0.0318
2021032218,0.0021,0.002,0.025,0.0248
2021032219,0.0014,0.0011,0.0124,0.0103
2021032220,0.0106,0.0011,0.1998,0.0138
2021032221,0.0013,0.001,0.0098,0.0083
2021032222,0.0007,0.0006,0.0092,0.0089
2021032223,0.0014,0.0011,0.013,0.0099
2021032300,0.0076,0.002,0.0467,0.0119
2021032301,0.0126,0.003,0.0736,0.0295
2021032302,0.0151,0.0054,0.0998,0.0715
2021032303,0.0475,0.0167,0.2656,0.0937
2021032304,0.0326,0.023,0.1264,0.0917
2021032305,0.0207,0.0166,0.0885,0.0651
2021032306,0.02,0.0176,0.0964,0.0945
2021032307,0.0146,0.0109,0.0646,0.0584
2021032308,0.005,0.0042,0.0239,0.0227
2021032309,0.0077,0.0071,0.0954,0.0951
2021032310,0.0259,0.003,0.3331,0.0444
2021032311,0.0088,0.0015,0.0933,0.0127
2021032312,0.002,0.0013,0.0177,0.0116
2021032313,0.0165,0.0018,0.1869,0.0241
2021032314,0.0055,0.0017,0.0504,0.0146
2021032315,0.0008,0.0007,0.0082,0.0076
2021032316,0.0021,0.0017,0.0269,0.0241
2021032317,0.0054,0.0037,0.0784,0.0507
2021032318,0.0011,0.0006,0.009,0.008
2021032319,0.0022,0.0022,0.0433,0.0433
2021032320,0.0005,0.0004,0.0082,0.008
2021032321,0.0005,0.0004,0.0081,0.0075
2021032322,0.0022,0.002,0.0432,0.0431
2021032323,0.0007,0.0006,0.0074,0.0061
2021032400,0.0005,0.0004,0.0057,0.0053
2021032401,0.0005,0.0005,0.0113,0.0113
2021032402,0.0039,0.0022,0.0641,0.0317
2021032403,0.0005,0.0004,0.0066,0.0058
2021032404,0.0007,0.0007,0.008,0.008
2021032405,0.0005,0.0003,0.0052,0.0043
2021032406,0.0011,0.001,0.0095,0.009
2021032407,0.0014,0.0012,0.0111,0.0101
2021032408,0.0031,0.0028,0.0195,0.0189
2021032409,0.0051,0.0038,0.0425,0.0305
2021032410,0.0092,0.0073,0.1304,0.1273
2021032411,0.0059,0.0042,0.0484,0.04
2021032412,0.005,0.0047,0.0781,0.0772
2021032413,0.0023,0.002,0.0244,0.0227
2021032414,0.0027,0.0023,0.0446,0.0436
