date,CMPAS_MAE,TMF_MAE,CMPAS_RMSE,TMF_RMSE
2021030916,0.0046,0.0035,0.0338,0.0319
2021030917,0.0056,0.0039,0.0312,0.0281
2021030918,0.0149,0.003,0.1778,0.0276
2021030919,0.0353,0.0061,0.6678,0.0896
2021030920,0.0185,0.0076,0.1222,0.0564
2021030921,0.0193,0.0123,0.1201,0.0814
2021030922,0.0214,0.0135,0.1568,0.0849
2021030923,0.0167,0.0113,0.1085,0.0883
2021031000,0.0124,0.0079,0.0704,0.0551
2021031001,0.004,0.0029,0.0312,0.022
2021031002,0.0059,0.0056,0.0467,0.046
2021031003,0.01,0.0091,0.0822,0.0817
2021031004,0.029,0.0176,0.1845,0.1697
2021031005,0.019,0.0111,0.1252,0.0795
2021031006,0.0419,0.0285,0.1764,0.1384
2021031007,0.1072,0.0721,0.4188,0.3129
2021031008,0.2063,0.1327,0.8652,0.4895
2021031009,0.1796,0.1582,0.5226,0.4877
2021031010,0.1814,0.147,0.5194,0.4565
2021031011,0.1889,0.1364,0.4489,0.3803
2021031012,0.1884,0.1537,0.4882,0.4296
2021031013,0.1682,0.1585,0.4032,0.4016
2021031014,0.2149,0.1509,0.4783,0.348
2021031015,0.2036,0.1702,0.4777,0.4239
2021031016,0.1455,0.1333,0.3705,0.3336
2021031017,0.1104,0.1046,0.2535,0.2453
2021031018,0.1188,0.1155,0.3155,0.3075
2021031019,0.0826,0.082,0.2184,0.218
2021031020,0.06,0.0565,0.2012,0.1877
2021031021,0.0371,0.0369,0.1563,0.1551
2021031022,0.0226,0.0226,0.0851,0.0863
2021031023,0.0079,0.0068,0.0288,0.0251
2021031100,0.0096,0.0084,0.0357,0.0325
2021031101,0.0129,0.0083,0.047,0.0356
2021031102,0.0378,0.0342,0.1087,0.104
2021031103,0.0255,0.0244,0.0745,0.0722
2021031104,0.0216,0.0193,0.0649,0.0613
2021031105,0.0239,0.016,0.0714,0.048
2021031106,0.0332,0.0267,0.1096,0.1054
2021031107,0.0174,0.0161,0.059,0.0586
2021031108,0.0094,0.0083,0.0317,0.0304
2021031109,0.0066,0.0048,0.0273,0.021
2021031110,0.0088,0.0054,0.0404,0.0244
2021031111,0.0171,0.0019,0.2417,0.0148
2021031112,0.0062,0.0037,0.0274,0.0187
2021031113,0.0051,0.0032,0.0253,0.0159
2021031114,0.0132,0.002,0.1665,0.0339
2021031115,0.0034,0.0021,0.0223,0.0173
2021031116,0.0019,0.0015,0.0121,0.0106
2021031117,0.0031,0.0022,0.0237,0.0195
2021031118,0.0085,0.0005,0.1302,0.0071
2021031119,0.0015,0.0011,0.0122,0.0093
2021031120,0.0024,0.0014,0.0239,0.0138
2021031121,0.0017,0.0011,0.0122,0.0081
2021031122,0.0006,0.0001,0.0051,0.0008
2021031123,0.002,0.0015,0.0278,0.0263
2021031200,0.0012,0.0009,0.0091,0.0073
2021031201,0.004,0.0007,0.0437,0.0101
2021031202,0.0008,0.0007,0.0084,0.007
2021031203,0.0022,0.0016,0.0227,0.0152
2021031204,0.0024,0.0013,0.0186,0.0099
2021031205,0.0083,0.0006,0.0846,0.0062
2021031206,0.0027,0.0002,0.0526,0.0041
2021031207,0.0027,0.001,0.0267,0.0101
2021031208,0.0247,0.0008,0.419,0.0092
2021031209,0.0013,0.001,0.0102,0.0085
2021031210,0.002,0.0017,0.0224,0.022
2021031211,0.0084,0.0082,0.1853,0.1852
2021031212,0.0003,0.0002,0.0046,0.0043
2021031213,0.0018,0.0014,0.0267,0.0254
2021031214,0.0048,0,0.1149,0
2021031215,0.0025,0.0022,0.0416,0.0413
2021031216,0.0123,0.0014,0.1484,0.0174
2021031217,0.0101,0.0008,0.1351,0.0094
2021031218,0.003,0.0026,0.0323,0.0317
2021031219,0.0018,0.0015,0.0262,0.0253
2021031220,0.0016,0.0014,0.022,0.0214
2021031221,0.0006,0.0005,0.0073,0.0065
2021031222,0.0034,0.0032,0.0504,0.0501
2021031223,0.0004,0.0002,0.005,0.0031
2021031300,0.0003,0.0002,0.0048,0.0031
2021031301,0.0002,0.0001,0.0024,0.0016
2021031302,0.0008,0.0006,0.0084,0.007
2021031303,0.0017,0.0012,0.0164,0.0114
2021031304,0.0009,0.0006,0.0087,0.0056
2021031305,0.0008,0.0006,0.0077,0.0066
2021031306,0.0014,0.0011,0.0102,0.0085
2021031307,0.0033,0.0033,0.0278,0.028
2021031308,0.0008,0.0007,0.0103,0.0097
2021031309,0.0025,0.0023,0.0269,0.0263
2021031310,0.0043,0.0036,0.0626,0.0595
2021031311,0.0048,0.0042,0.0761,0.075
2021031312,0.0007,0.0005,0.0066,0.0053
2021031313,0.0013,0.0009,0.014,0.0106
2021031314,0.0006,0.0004,0.0044,0.0028
2021031315,0.0026,0.0013,0.0253,0.013
2021031316,0.0011,0.0006,0.0117,0.0069
2021031317,0.0048,0.0045,0.076,0.0757
2021031318,0.0004,0.0003,0.0061,0.005
2021031319,0.0018,0.0016,0.0263,0.0256
2021031320,0.0008,0.0006,0.0086,0.0064
2021031321,0.0004,0,0.0051,0.0003
2021031322,0.0001,0,0.0015,0.001
2021031323,0.0007,0.0006,0.0075,0.0073
2021031400,0.0006,0.0004,0.0073,0.0057
2021031401,0.0002,0.0002,0.0043,0.0028
2021031402,0.001,0.0008,0.0091,0.0073
2021031403,0.0006,0.0004,0.0064,0.0041
2021031404,0.0007,0.0005,0.0075,0.0058
2021031405,0.0003,0.0003,0.0058,0.0058
2021031406,0.0011,0.0007,0.0086,0.0056
2021031407,0.0009,0.0006,0.0079,0.006
2021031408,0.0001,0,0.0009,0.0006
2021031409,0.0005,0.0003,0.0062,0.004
2021031410,0.002,0.0019,0.0375,0.0374
2021031411,0.042,0,1.0091,0
2021031412,0.0024,0.0015,0.0242,0.0179
2021031413,0.0012,0.001,0.0172,0.0171
2021031414,0.0019,0.0015,0.0194,0.0183
2021031415,0.0036,0.002,0.0234,0.0131
2021031416,0.0107,0.0024,0.1072,0.039
2021031417,0.0045,0.0038,0.0605,0.0587
2021031418,0.0212,0.0007,0.2651,0.0101
2021031419,0.0016,0.0014,0.0114,0.0106
2021031420,0.001,0.001,0.0101,0.0106
2021031421,0.0011,0.001,0.0097,0.0089
2021031422,0.0013,0.0011,0.0125,0.0101
2021031423,0.0539,0.0368,0.2675,0.2439
2021031500,0.3122,0.165,1.092,0.7833
2021031501,0.5082,0.4415,1.7752,1.7156
2021031502,0.8304,0.7404,2.644,2.5286
2021031503,0.8202,0.6292,2.4655,1.8263
2021031504,0.885,0.8247,2.3003,2.272
2021031505,0.6859,0.6119,1.9172,1.8132
2021031506,0.445,0.4229,1.2975,1.3363
2021031507,0.2597,0.2821,1.1304,1.0387
2021031508,0.1823,0.2021,0.7077,0.8466
2021031509,0.0967,0.0877,0.4164,0.4078
2021031510,0.0306,0.0276,0.1312,0.1297
2021031511,0.0488,0.0234,0.5692,0.191
2021031512,0.0493,0.0171,0.5563,0.1296
2021031513,0.0464,0.008,0.9156,0.076
2021031514,0.0092,0.008,0.0425,0.0392
2021031515,0.0074,0.0073,0.1208,0.1206
2021031516,0.0098,0.002,0.0867,0.0339
2021031517,0.0036,0.0031,0.0505,0.05
2021031518,0.0055,0.0053,0.0609,0.0607
2021031519,0.0008,0.0008,0.0085,0.0083
2021031520,0.0016,0.0012,0.0145,0.0107
2021031521,0.0009,0.0006,0.0093,0.0068
2021031522,0.0003,0.0003,0.0058,0.0058
2021031523,0.0006,0.0005,0.0074,0.0057
2021031600,0.0045,0.0007,0.0686,0.01
2021031601,0.0014,0.0012,0.0113,0.0101
2021031602,0.0064,0.0062,0.0844,0.0837
2021031603,0.0252,0.0151,0.1662,0.1395
2021031604,0.1285,0.0508,1.0384,0.3729
2021031605,0.2717,0.2633,1.6015,1.6067
2021031606,0.4477,0.3682,1.629,1.4697
2021031607,1.2099,0.9764,3.9891,3.7975
2021031608,1.292,0.7778,3.7322,2.4368
2021031609,0.8747,0.7604,2.412,2.1919
2021031610,0.8095,0.7678,2.5262,2.4923
2021031611,0.7201,0.6093,2.2401,1.6482
2021031612,0.7647,0.6321,1.6923,1.5209
2021031613,0.6741,0.5967,1.5052,1.4232
2021031614,0.7373,0.6721,1.7578,1.6465
2021031615,0.6133,0.5132,1.4389,1.1651
2021031616,0.3967,0.3065,0.8583,0.6901
2021031617,0.2359,0.176,0.6082,0.4388
2021031618,0.1231,0.0938,0.3203,0.2714
2021031619,0.0445,0.0345,0.1383,0.1238
2021031620,0.0371,0.0153,0.2694,0.0829
2021031621,0.0208,0.0175,0.1163,0.1455
2021031622,0.006,0.005,0.0317,0.0313
2021031623,0.0094,0.0053,0.0416,0.0325
2021031700,0.0177,0.0129,0.1152,0.1119
2021031701,0.057,0.0166,0.5297,0.1152
2021031702,0.3235,0.0766,1.5591,0.5391
2021031703,0.378,0.1835,1.8302,0.942
2021031704,0.4142,0.2708,1.703,1.2532
2021031705,0.6143,0.3771,2.1316,1.9764
2021031706,0.5603,0.4243,2.4161,2.3378
2021031707,0.5863,0.418,2.2349,1.9564
2021031708,0.3416,0.2593,1.5407,1.4147
2021031709,0.2075,0.1581,0.8336,0.6992
2021031710,0.1084,0.1044,0.4667,0.4571
2021031711,0.2333,0.1108,1.0442,0.553
2021031712,0.2499,0.2048,0.8919,0.7753
2021031713,0.1553,0.1086,0.6842,0.5548
2021031714,0.1375,0.1024,0.6174,0.5033
2021031715,0.1188,0.0878,0.6238,0.5496
2021031716,0.0437,0.0462,0.2917,0.2963
2021031717,0.0211,0.02,0.119,0.121
2021031718,0.0146,0.0133,0.0508,0.0502
2021031719,0.0146,0.0117,0.0593,0.0536
2021031720,0.0105,0.0084,0.0434,0.0392
2021031721,0.0176,0.0143,0.0853,0.0846
2021031722,0.015,0.0128,0.0656,0.0603
2021031723,0.017,0.0145,0.0776,0.0728
2021031800,0.0157,0.0129,0.0672,0.0611
2021031801,0.0508,0.0254,0.2802,0.1343
2021031802,0.0582,0.0206,0.2422,0.1031
2021031803,0.2299,0.0429,1.1144,0.2202
2021031804,0.079,0.0661,0.3198,0.3324
2021031805,0.1053,0.1082,0.5226,0.521
2021031806,0.2988,0.2717,1.9018,1.9361
2021031807,0.2723,0.18,1.7904,0.9422
2021031808,0.2468,0.197,1.0852,0.9579
2021031809,0.4552,0.4153,1.4261,1.3973
2021031810,0.4452,0.3902,1.3438,1.2005
2021031811,0.5323,0.4259,1.5453,1.4166
2021031812,0.3627,0.2954,1.1067,0.9826
2021031813,0.5216,0.4221,1.4549,1.2934
2021031814,0.5807,0.469,1.5249,1.3727
2021031815,0.3853,0.31,1.0276,0.9111
2021031816,0.2948,0.2728,0.9185,0.8849
2021031817,0.1456,0.1325,0.5182,0.4982
2021031818,0.1,0.1002,0.4603,0.4603
2021031819,0.0616,0.0603,0.2195,0.2183
2021031820,0.0187,0.0175,0.0819,0.0814
2021031821,0.0164,0.0143,0.1298,0.1287
2021031822,0.0139,0.0109,0.06,0.0645
2021031823,0.0253,0.0227,0.1587,0.1577
2021031900,0.0292,0.0263,0.1303,0.1278
2021031901,0.0369,0.0304,0.1454,0.1378
2021031902,0.0256,0.0214,0.0865,0.0766
2021031903,0.0238,0.0173,0.1225,0.0734
2021031904,0.0181,0.0132,0.0756,0.0627
2021031905,0.0174,0.0162,0.0646,0.0637
2021031906,0.0365,0.0233,0.1677,0.1485
2021031907,0.0652,0.0394,0.2955,0.2335
2021031908,0.0487,0.039,0.2745,0.2099
2021031909,0.0235,0.0194,0.1175,0.1136
2021031910,0.0327,0.0207,0.196,0.0828
2021031911,0.0587,0.0301,0.4432,0.1508
2021031912,0.1074,0.0839,0.5782,0.5356
2021031913,0.2266,0.1446,0.8523,0.5376
2021031914,0.2311,0.1937,0.7952,0.6977
2021031915,0.1889,0.1667,0.6207,0.5583
2021031916,0.1138,0.1036,0.3245,0.3299
2021031917,0.0891,0.0725,0.2386,0.224
2021031918,0.0546,0.0448,0.1464,0.1329
2021031919,0.0364,0.0299,0.1003,0.0946
2021031920,0.0345,0.022,0.0946,0.0743
2021031921,0.0289,0.0216,0.0994,0.096
2021031922,0.0247,0.0108,0.1077,0.0588
2021031923,0.0147,0.0075,0.0605,0.0353
2021032000,0.0239,0.0133,0.0709,0.0436
2021032001,0.0702,0.0306,0.2857,0.115
2021032002,0.1743,0.1261,0.6398,0.5822
2021032003,0.177,0.1543,0.4487,0.4147
2021032004,0.2045,0.1733,0.4213,0.3695
2021032005,0.2483,0.2104,0.5046,0.4496
2021032006,0.2678,0.2272,0.5508,0.4925
2021032007,0.2503,0.2241,0.5262,0.4927
2021032008,0.2798,0.2468,0.6175,0.5964
2021032009,0.2675,0.2457,0.5368,0.5116
2021032010,0.2382,0.2273,0.4863,0.4671
2021032011,0.2857,0.2571,0.6898,0.5071
2021032012,0.189,0.1805,0.3609,0.3466
2021032013,0.1768,0.1547,0.3796,0.3284
2021032014,0.1853,0.1523,0.3952,0.3284
2021032015,0.1377,0.1179,0.2867,0.273
2021032016,0.1012,0.0891,0.1996,0.1898
2021032017,0.1338,0.1177,0.2656,0.2353
2021032018,0.2048,0.1541,0.3756,0.3068
2021032019,0.2421,0.205,0.4039,0.3583
2021032020,0.2186,0.1889,0.3861,0.363
2021032021,0.2082,0.1828,0.3981,0.3774
2021032022,0.173,0.1624,0.315,0.2991
2021032023,0.2261,0.2139,0.3543,0.3412
2021032100,0.4253,0.418,0.6686,0.6625
2021032101,0.506,0.5066,0.8555,0.8522
2021032102,0.433,0.4315,0.6736,0.6727
2021032103,0.4047,0.3963,0.5915,0.5785
2021032104,0.3285,0.3286,0.4836,0.4837
2021032105,0.33,0.3806,0.5934,0.6617
2021032106,0.3433,0.3335,0.5563,0.5477
2021032107,0.3055,0.2572,0.5844,0.4739
2021032108,0.2565,0.207,0.4529,0.4038
2021032109,0.2763,0.241,0.4373,0.3972
2021032110,0.2874,0.2302,0.5224,0.442
2021032111,0.2976,0.2084,0.532,0.4216
2021032112,0.3028,0.1984,0.5848,0.4377
2021032113,0.2806,0.2199,0.5601,0.4921
2021032114,0.2781,0.236,0.5982,0.4989
2021032115,0.2461,0.2033,0.5158,0.4705
2021032116,0.2038,0.1805,0.3702,0.3436
2021032117,0.2102,0.1862,0.4812,0.4627
2021032118,0.2065,0.2057,0.4772,0.4763
2021032119,0.2729,0.273,0.5974,0.5974
2021032120,0.2382,0.2389,0.5351,0.5357
2021032121,0.3262,0.2886,0.666,0.5529
2021032122,0.1503,0.1285,0.2941,0.2645
2021032123,0.0761,0.0688,0.1802,0.1773
2021032200,0.0731,0.0278,0.2548,0.0937
2021032201,0.0546,0.0125,0.4406,0.0636
2021032202,0.0195,0.0041,0.0813,0.0193
2021032203,0.0182,0.009,0.0769,0.0613
2021032204,0.0231,0.0138,0.0739,0.0557
2021032205,0.0291,0.0179,0.1007,0.0823
2021032206,0.0591,0.0236,0.453,0.1175
2021032207,0.0382,0.0231,0.1329,0.1128
2021032208,0.0169,0.0124,0.0564,0.0478
2021032209,0.0163,0.0116,0.0626,0.0403
2021032210,0.0067,0.0047,0.03,0.0262
2021032211,0.0187,0.0106,0.2078,0.1984
2021032212,0.0198,0.0031,0.1388,0.0225
2021032213,0.0069,0.0014,0.0499,0.013
2021032214,0.0146,0.0034,0.1313,0.0358
2021032215,0.0109,0.0091,0.1368,0.1341
2021032216,0.0133,0.0008,0.2439,0.0136
2021032217,0.0028,0.0019,0.0195,0.0169
2021032218,0.0023,0.0021,0.027,0.0264
2021032219,0.0046,0.0043,0.0648,0.0642
2021032220,0.026,0.0002,0.5722,0.0041
2021032221,0.001,0.0009,0.0112,0.0105
2021032222,0.0008,0.0007,0.009,0.0079
2021032223,0.0013,0.0009,0.0178,0.0116
2021032300,0.0082,0.002,0.0447,0.013
2021032301,0.0129,0.0049,0.076,0.0545
2021032302,0.0241,0.0086,0.1296,0.0947
2021032303,0.0365,0.0205,0.1635,0.1227
2021032304,0.0263,0.0202,0.1016,0.0806
2021032305,0.0223,0.018,0.1009,0.0874
2021032306,0.018,0.0142,0.0949,0.0871
2021032307,0.0121,0.0098,0.0526,0.0533
2021032308,0.0044,0.0039,0.0206,0.0198
2021032309,0.0042,0.0036,0.0222,0.0214
2021032310,0.0516,0.0327,0.5893,0.5353
2021032311,0.0071,0.0032,0.0786,0.0586
2021032312,0.0098,0.009,0.1439,0.1426
2021032313,0.0258,0.0007,0.3919,0.0082
2021032314,0.0056,0.0014,0.0523,0.0123
2021032315,0.0012,0.001,0.0115,0.0097
2021032316,0.0055,0.0052,0.0901,0.0899
2021032317,0.0035,0.0009,0.0471,0.0113
2021032318,0.0016,0.0017,0.0146,0.0225
2021032319,0.0009,0.0009,0.0093,0.0092
2021032320,0.0006,0.0005,0.0083,0.0063
2021032321,0.0011,0.001,0.0131,0.0126
2021032322,0.003,0.0028,0.0499,0.0497
2021032323,0.0009,0.0007,0.0084,0.007
2021032400,0.0008,0.0006,0.0068,0.0054
2021032401,0,0,0,0
2021032402,0.0016,0.0003,0.0133,0.0044
2021032403,0.0004,0.0003,0.0063,0.0051
2021032404,0.0004,0.0003,0.0058,0.0058
2021032405,0.0002,0.0002,0.0043,0.0042
2021032406,0.0016,0.0013,0.0115,0.0102
2021032407,0.0016,0.0014,0.0116,0.0107
2021032408,0.0029,0.0026,0.0189,0.018
2021032409,0.0118,0.0104,0.115,0.1141
2021032410,0.0151,0.0127,0.2224,0.22
2021032411,0.0035,0.0025,0.0414,0.038
2021032412,0.0022,0.0017,0.0225,0.0194
2021032413,0.0051,0.0044,0.0691,0.0673
2021032414,0.0046,0.0044,0.0562,0.0555
