date,CMPAS_MAE,TMF_MAE,CMPAS_RMSE,TMF_RMSE
2021030307,0.0281,0.0219,0.0765,0.0615
2021030308,0.0178,0.0121,0.055,0.0396
2021030309,0.0176,0.0136,0.0599,0.0507
2021030310,0.0249,0.0087,0.1492,0.0463
2021030311,0.0103,0.0079,0.0628,0.0491
2021030312,0.0124,0.0104,0.0935,0.0845
2021030313,0.0134,0.0101,0.0867,0.0708
2021030314,0.0112,0.0082,0.1044,0.0968
2021030315,0.0495,0.0028,0.6116,0.0296
2021030316,0.0058,0.0051,0.0696,0.0683
2021030317,0.0025,0.0017,0.0186,0.0128
2021030318,0.0006,0.0005,0.0065,0.0061
2021030319,0.0016,0.0014,0.0176,0.0168
2021030320,0.0013,0.0011,0.0115,0.01
2021030321,0.0003,0.0003,0.0067,0.0066
2021030322,0.0004,0.0003,0.0058,0.0049
2021030323,0.001,0.0008,0.0107,0.0101
2021030400,0.0005,0.0005,0.0065,0.0061
2021030401,0.0008,0.0006,0.0077,0.0067
2021030402,0.0014,0.001,0.0138,0.0101
2021030403,0.0007,0.0006,0.0087,0.0077
2021030404,0.0012,0.001,0.0103,0.0094
2021030405,0.0017,0.0013,0.0129,0.0109
2021030406,0.0039,0.003,0.0197,0.0162
2021030407,0.0057,0.0045,0.03,0.0237
2021030408,0.0043,0.0032,0.0321,0.025
2021030409,0.0053,0.0042,0.0275,0.0216
2021030410,0.0112,0.0056,0.0659,0.0399
2021030411,0.0114,0.0071,0.0854,0.0727
2021030412,0.0051,0.0029,0.0404,0.0315
2021030413,0.0419,0.0032,0.6621,0.051
2021030414,0.0037,0.0027,0.0302,0.0259
2021030415,0.002,0.0016,0.0163,0.0132
2021030416,0.0032,0.0021,0.0281,0.0184
2021030417,0.0029,0.002,0.0258,0.0193
2021030418,0.0062,0.0035,0.0666,0.044
2021030419,0.0027,0.0006,0.0425,0.0078
2021030420,0.002,0.0007,0.0293,0.0103
2021030421,0.0091,0.0021,0.1106,0.0289
2021030422,0.0029,0.0015,0.0283,0.0139
2021030423,0.0046,0.0027,0.0227,0.0131
2021030500,0.0077,0.0033,0.072,0.0272
2021030501,0.0103,0.0066,0.0629,0.0477
2021030502,0.0106,0.0068,0.0358,0.025
2021030503,0.0208,0.0147,0.0679,0.0575
2021030504,0.0257,0.0212,0.0816,0.0683
2021030505,0.0439,0.0281,0.1318,0.108
2021030506,0.0369,0.0264,0.1113,0.1005
2021030507,0.0234,0.0221,0.0886,0.0954
2021030508,0.0142,0.0133,0.0645,0.0631
2021030509,0.0089,0.0089,0.048,0.0486
2021030510,0.0064,0.006,0.0376,0.0371
2021030511,0.0036,0.003,0.0255,0.0245
2021030512,0.0014,0.0011,0.0096,0.0078
2021030513,0.0039,0.0033,0.0218,0.0205
2021030514,0.0122,0.0123,0.0725,0.0821
2021030515,0.0104,0.0102,0.0521,0.0524
2021030516,0.0076,0.0073,0.0503,0.0502
2021030518,0.0064,0.0051,0.0388,0.0337
2021030519,0.0079,0.0073,0.0692,0.0609
2021030520,0.0132,0.0124,0.062,0.0604
2021030521,0.0288,0.0282,0.1059,0.1039
2021030522,0.024,0.021,0.0976,0.0791
2021030523,0.0171,0.0119,0.08,0.0513
2021030600,0.0106,0.0102,0.0547,0.0545
2021030601,0.0173,0.0168,0.059,0.0592
2021030602,0.0176,0.0171,0.0557,0.0551
2021030603,0.0316,0.0291,0.1144,0.1114
2021030604,0.0328,0.0231,0.1026,0.0741
2021030605,0.0317,0.0153,0.0905,0.0609
2021030606,0.052,0.02,0.1374,0.0773
2021030607,0.0601,0.0311,0.1554,0.1042
2021030608,0.1011,0.0506,0.2299,0.1345
2021030609,0.1882,0.1191,0.3426,0.2292
2021030610,0.1535,0.1262,0.2576,0.2215
2021030611,0.1127,0.095,0.2244,0.1876
2021030612,0.0627,0.0591,0.157,0.1523
2021030613,0.0643,0.0447,0.2205,0.1605
2021030614,0.0902,0.0562,0.2705,0.1976
2021030615,0.1096,0.0724,0.3081,0.2297
2021030616,0.1299,0.0989,0.3153,0.2352
2021030617,0.112,0.0878,0.2739,0.2011
2021030618,0.104,0.0729,0.3284,0.2312
2021030619,0.0841,0.0603,0.2394,0.2018
2021030620,0.061,0.0507,0.1805,0.1603
2021030621,0.0393,0.0319,0.1623,0.1149
2021030622,0.0393,0.0342,0.1668,0.1639
2021030623,0.0403,0.033,0.1844,0.1817
2021030700,0.036,0.0266,0.1394,0.1123
2021030701,0.061,0.028,0.1784,0.0982
2021030702,0.1609,0.0817,1.22,0.4226
2021030703,0.095,0.0797,0.2057,0.1849
2021030704,0.0934,0.0709,0.1919,0.1678
2021030705,0.0724,0.0643,0.1413,0.1299
2021030706,0.039,0.034,0.087,0.0804
2021030707,0.0463,0.038,0.1064,0.1007
2021030708,0.0684,0.0599,0.2718,0.1918
2021030709,0.0759,0.062,0.224,0.15
2021030710,0.0695,0.065,0.1616,0.1636
2021030711,0.0889,0.086,0.2134,0.2125
2021030712,0.0746,0.068,0.18,0.1757
2021030713,0.0403,0.0376,0.0992,0.0967
2021030714,0.0188,0.0167,0.0487,0.0473
2021030715,0.0132,0.0089,0.1403,0.1362
2021030716,0.0126,0.0047,0.1093,0.0306
2021030717,0.0076,0.0059,0.0711,0.048
2021030718,0.0056,0.0028,0.0448,0.0211
2021030719,0.0048,0.0034,0.0392,0.0265
2021030720,0.0076,0.0059,0.031,0.0271
2021030721,0.0311,0.0188,0.1218,0.0822
2021030722,0.0691,0.0596,0.33,0.3012
2021030723,0.1458,0.1238,0.396,0.3574
2021030800,0.3553,0.3295,0.742,0.6998
2021030801,0.6214,0.5675,1.087,1.0004
2021030802,0.6846,0.6428,1.1031,1.0144
2021030803,0.6364,0.5983,1.1675,1.0883
2021030804,0.3648,0.367,0.7934,0.8053
2021030805,0.2257,0.2254,0.4937,0.4963
2021030806,0.117,0.1199,0.2746,0.2739
2021030807,0.0849,0.0852,0.2017,0.2019
2021030808,0.079,0.0689,0.1786,0.166
2021030809,0.0481,0.0278,0.1184,0.0915
2021030810,0.036,0.0215,0.1788,0.1593
2021030811,0.0407,0.0175,0.2245,0.1756
2021030812,0.0175,0.0122,0.1034,0.0939
2021030813,0.0066,0.0057,0.047,0.0455
2021030814,0.0086,0.0071,0.0549,0.0507
2021030815,0.0051,0.0046,0.0357,0.035
2021030816,0.0039,0.0032,0.0227,0.0211
2021030817,0.0072,0.0051,0.0596,0.0522
2021030818,0.0018,0.0014,0.0112,0.0095
2021030819,0.0381,0.0014,0.7293,0.0205
2021030820,0.0032,0.0027,0.0326,0.0309
2021030821,0.0021,0.0014,0.0197,0.0137
2021030822,0.0086,0.0009,0.0835,0.0121
2021030823,0.0052,0.0045,0.0427,0.0399
2021030900,0.0024,0.0022,0.016,0.0155
2021030901,0.0024,0.0018,0.0147,0.0115
2021030902,0.0048,0.0025,0.0307,0.0155
2021030903,0.0196,0.0039,0.1002,0.0279
2021030904,0.0257,0.0032,0.1851,0.0352
2021030905,0.0382,0.0118,0.7436,0.195
2021030906,0.0114,0.0047,0.0726,0.0585
2021030907,0.0069,0.004,0.04,0.0268
2021030908,0.0028,0.0018,0.0159,0.011
2021030909,0.0029,0.0022,0.0186,0.0164
2021030910,0.0051,0.003,0.0383,0.0225
2021030911,0.018,0.008,0.1888,0.1651
2021030912,0.0027,0.0018,0.0163,0.0149
2021030913,0.0162,0.0014,0.233,0.0145
2021030914,0.002,0.0016,0.0165,0.0143
2021030915,0.005,0.0032,0.0485,0.0349
2021030916,0.0048,0.0037,0.029,0.0262
2021030917,0.0069,0.0052,0.0479,0.0413
2021030918,0.0099,0.0022,0.1009,0.0298
2021030919,0.0226,0.0042,0.4837,0.0737
2021030920,0.025,0.0131,0.1725,0.0888
2021030921,0.0151,0.0109,0.1013,0.0785
2021030922,0.028,0.0174,0.1948,0.1169
2021030923,0.0152,0.0102,0.0938,0.076
2021031000,0.0109,0.0073,0.0589,0.0506
2021031001,0.0055,0.0047,0.0455,0.0404
2021031002,0.0054,0.0052,0.0536,0.0537
2021031003,0.0135,0.0126,0.1059,0.1106
2021031004,0.0259,0.0167,0.1616,0.1403
2021031005,0.0245,0.0125,0.1619,0.088
2021031006,0.0404,0.0278,0.1707,0.1317
2021031007,0.1205,0.0818,0.5273,0.4536
2021031008,0.1554,0.1145,0.6654,0.4804
2021031009,0.1927,0.1706,0.5748,0.5138
2021031010,0.2036,0.1603,0.5565,0.4673
2021031011,0.181,0.1279,0.4779,0.3334
2021031012,0.174,0.1452,0.4439,0.4067
2021031013,0.1645,0.1536,0.3968,0.3918
2021031014,0.2082,0.1519,0.4819,0.3795
2021031015,0.1883,0.1589,0.4538,0.3996
2021031016,0.1355,0.1227,0.3158,0.2954
2021031017,0.1183,0.1118,0.2735,0.2645
2021031018,0.1109,0.1088,0.2974,0.2937
2021031019,0.0768,0.0755,0.2064,0.2074
2021031020,0.0774,0.0735,0.2462,0.2344
2021031021,0.0427,0.0438,0.1541,0.1565
2021031022,0.0212,0.0213,0.0846,0.0854
2021031023,0.0101,0.0089,0.0366,0.0338
2021031100,0.01,0.0092,0.038,0.0361
2021031101,0.025,0.0158,0.3033,0.141
2021031102,0.0386,0.0332,0.1078,0.098
2021031103,0.0272,0.0261,0.0772,0.0757
2021031104,0.0211,0.019,0.0742,0.071
2021031105,0.0268,0.0201,0.0852,0.0643
2021031106,0.0322,0.0244,0.1193,0.1062
2021031107,0.0162,0.0151,0.0566,0.0556
2021031108,0.0088,0.0078,0.0331,0.0314
2021031109,0.0084,0.0065,0.0334,0.0281
2021031110,0.0068,0.0044,0.0333,0.0217
2021031111,0.0109,0.0028,0.1721,0.0195
2021031112,0.0074,0.0051,0.0338,0.0259
2021031113,0.0066,0.005,0.0349,0.0301
2021031114,0.0245,0.0017,0.4157,0.0263
2021031115,0.0048,0.0033,0.0355,0.0234
2021031116,0.0021,0.0016,0.014,0.0109
2021031117,0.0031,0.0023,0.0213,0.0178
2021031118,0.0117,0.0044,0.1613,0.0565
2021031119,0.0016,0.0011,0.0128,0.01
2021031120,0.0019,0.0012,0.019,0.0121
2021031121,0.0018,0.0012,0.0126,0.0091
2021031122,0.0007,0.0001,0.0075,0.0013
2021031123,0.005,0.0034,0.0834,0.0549
2021031200,0.0016,0.0012,0.011,0.0092
2021031201,0.0019,0.0003,0.0318,0.005
2021031202,0.0009,0.0007,0.0079,0.0064
2021031203,0.0015,0.001,0.0117,0.0083
2021031204,0.0028,0.0019,0.0286,0.0185
2021031205,0.0062,0.0014,0.0823,0.0137
2021031206,0.0323,0.0002,0.7006,0.0041
2021031207,0.0151,0.0005,0.2928,0.0071
2021031208,0.012,0.0006,0.2769,0.0077
2021031209,0.0011,0.0008,0.0098,0.0078
2021031210,0.0015,0.0013,0.0169,0.0165
2021031211,0.0021,0.0017,0.0195,0.0155
2021031212,0.0006,0.0006,0.0124,0.0124
2021031213,0.0014,0.001,0.0207,0.0184
2021031214,0.014,0.0003,0.3143,0.0092
2021031215,0.0017,0.0014,0.0298,0.0296
2021031216,0.0099,0.0013,0.1309,0.0327
2021031217,0.0045,0.0002,0.0623,0.0041
2021031218,0.0014,0.001,0.0138,0.0105
2021031219,0.001,0.0007,0.0107,0.0076
2021031220,0.0012,0.001,0.0179,0.0175
2021031221,0.0005,0.0004,0.0064,0.0052
2021031222,0.0012,0.001,0.017,0.0157
2021031223,0.0012,0.001,0.0141,0.0131
2021031300,0.0005,0.0004,0.0063,0.0056
2021031301,0.0008,0.0007,0.0138,0.0135
2021031302,0.0006,0.0005,0.0075,0.0062
2021031303,0.0011,0.0008,0.0143,0.0115
2021031304,0.0007,0.0005,0.0077,0.0055
2021031305,0.0008,0.0006,0.0081,0.0068
2021031306,0.0019,0.0016,0.0162,0.0156
2021031307,0.0019,0.0019,0.0199,0.02
2021031308,0.0012,0.001,0.0128,0.0121
2021031309,0.005,0.0048,0.1288,0.1287
2021031310,0.0025,0.0019,0.0327,0.0291
2021031311,0.0044,0.0039,0.0648,0.0639
2021031312,0.002,0.0018,0.0441,0.044
2021031313,0.0034,0.003,0.0516,0.051
2021031314,0.0009,0.0006,0.0068,0.0058
2021031315,0.0028,0.0021,0.0374,0.0339
2021031316,0.0029,0.0025,0.0573,0.0561
2021031317,0.0014,0.0011,0.0134,0.0124
2021031318,0.0003,0.0002,0.0044,0.0036
2021031319,0.0005,0.0004,0.0085,0.0071
2021031320,0.0005,0.0004,0.0064,0.0052
2021031321,0.0008,0.0001,0.0074,0.0029
2021031322,0.0002,0.0002,0.0041,0.0041
2021031323,0.0007,0.0006,0.0086,0.0081
2021031400,0.0004,0.0003,0.0056,0.0042
2021031401,0.0003,0.0002,0.0044,0.0036
2021031402,0.0008,0.0005,0.007,0.005
2021031403,0.0006,0.0005,0.0064,0.0052
2021031404,0.0004,0.0003,0.0059,0.0054
2021031405,0.0001,0.0001,0.0029,0.0029
2021031406,0.0006,0.0004,0.0064,0.0052
2021031407,0.0005,0.0004,0.0049,0.0045
2021031408,0.0001,0.0001,0.003,0.0029
2021031409,0.0003,0.0002,0.0037,0.0033
2021031410,0.0014,0.0012,0.0144,0.0136
2021031411,0.0334,0.001,0.7636,0.0214
2021031412,0.03,0.0153,0.59,0.2846
2021031413,0.0019,0.0017,0.0201,0.0197
2021031414,0.0035,0.0029,0.0281,0.0236
2021031415,0.0034,0.0022,0.028,0.017
2021031416,0.0171,0.0018,0.166,0.0293
2021031417,0.0028,0.002,0.0253,0.0188
2021031418,0.0251,0.0012,0.3135,0.0179
2021031419,0.0021,0.0019,0.0191,0.0187
2021031420,0.0009,0.0009,0.0113,0.0113
2021031421,0.001,0.0009,0.0093,0.0084
2021031422,0.0022,0.002,0.0256,0.0255
2021031423,0.0497,0.0269,0.2305,0.1788
2021031500,0.3254,0.1627,1.09,0.6911
2021031501,0.5621,0.4512,1.8649,1.6561
2021031502,0.9107,0.8057,2.7673,2.5288
2021031503,1.0024,0.8231,2.8827,2.304
2021031504,0.8699,0.7931,2.238,2.2222
2021031505,0.6473,0.5948,1.8725,1.8143
2021031506,0.4813,0.4356,1.6294,1.6132
2021031507,0.2718,0.2789,1.0935,0.9815
2021031508,0.197,0.1733,1.1283,0.7814
2021031509,0.1035,0.0902,0.3775,0.3633
2021031510,0.0324,0.0294,0.1266,0.1262
2021031511,0.0578,0.0308,0.5305,0.23
2021031512,0.0437,0.0185,0.4497,0.2019
2021031513,0.0345,0.0198,0.6524,0.3132
2021031514,0.0081,0.0071,0.0607,0.0603
2021031515,0.0044,0.0041,0.0421,0.0417
2021031516,0.0304,0.002,0.3617,0.0307
2021031517,0.0014,0.001,0.0135,0.0115
2021031518,0.0046,0.0044,0.0638,0.0636
2021031519,0.001,0.0008,0.0089,0.0079
2021031520,0.001,0.0008,0.0101,0.0078
2021031521,0.0006,0.0005,0.0071,0.0055
2021031522,0.0004,0.0004,0.0065,0.0065
2021031523,0.0006,0.0004,0.0073,0.0057
2021031600,0.004,0.0017,0.0675,0.0272
2021031601,0.0018,0.0016,0.023,0.0223
2021031602,0.0019,0.0017,0.0308,0.0294
2021031603,0.0289,0.0148,0.1919,0.14
2021031604,0.1342,0.0509,1.1439,0.4958
2021031605,0.2951,0.401,1.3552,1.8349
2021031606,0.5707,0.4783,2.0102,1.8868
2021031607,0.9429,0.6986,2.9927,2.714
2021031608,1.1893,0.7465,3.3071,2.3932
2021031609,0.9517,0.8539,2.8025,2.5936
2021031610,0.738,0.6978,2.281,2.2071
2021031611,0.8048,0.7259,2.1942,1.9111
2021031612,0.7123,0.5863,1.5734,1.4666
2021031613,0.682,0.5937,1.5661,1.4906
2021031614,0.7549,0.684,1.7626,1.7136
2021031615,0.6212,0.5337,1.4076,1.2366
2021031616,0.3875,0.3093,0.8996,0.7302
2021031617,0.2321,0.1774,0.5733,0.488
2021031618,0.134,0.0975,0.3603,0.2896
2021031619,0.0463,0.038,0.1747,0.15
2021031620,0.0342,0.0149,0.2323,0.0811
2021031621,0.0155,0.0131,0.1019,0.1023
2021031622,0.0096,0.0081,0.0538,0.0509
2021031623,0.0086,0.0051,0.042,0.0326
2021031700,0.026,0.0105,0.2803,0.0664
2021031701,0.0849,0.0431,0.6414,0.4971
2021031702,0.2822,0.0818,1.669,0.6786
2021031703,0.3319,0.1539,1.5588,0.7865
2021031704,0.3588,0.24,1.5802,1.4571
2021031705,0.5333,0.2409,1.884,1.2655
2021031706,0.5168,0.4147,2.115,1.9725
2021031707,0.628,0.4596,2.5514,2.2628
2021031708,0.4305,0.3295,2.033,1.9833
2021031709,0.2184,0.1793,1.0136,0.9542
2021031710,0.1286,0.118,0.5747,0.5872
2021031711,0.2037,0.0971,0.7989,0.5018
2021031712,0.2261,0.1878,0.8116,0.7323
2021031713,0.1663,0.132,0.7644,0.6682
2021031714,0.1385,0.1039,0.6923,0.5692
2021031715,0.1068,0.0828,0.6094,0.5234
2021031716,0.0652,0.0708,0.3608,0.3739
2021031717,0.0233,0.0222,0.1296,0.1279
2021031718,0.0129,0.0116,0.0461,0.0436
2021031719,0.0139,0.0113,0.059,0.051
2021031720,0.0127,0.0107,0.0564,0.0519
2021031721,0.0176,0.0129,0.1037,0.068
2021031722,0.0131,0.0114,0.053,0.0495
2021031723,0.0165,0.0138,0.0799,0.0715
2021031800,0.0143,0.0121,0.0665,0.0601
2021031801,0.0323,0.017,0.1315,0.0924
2021031802,0.0957,0.0277,0.5298,0.1619
2021031803,0.2018,0.0638,1.091,0.35
2021031804,0.0685,0.0483,0.2857,0.2469
2021031805,0.1402,0.146,0.6478,0.6479
2021031806,0.298,0.2886,1.8264,1.8053
2021031807,0.4073,0.2961,2.0833,1.682
2021031808,0.3262,0.2696,1.3349,1.221
2021031809,0.4174,0.369,1.3131,1.2579
2021031810,0.4735,0.4063,1.3475,1.2114
2021031811,0.5498,0.3905,1.8937,1.3715
2021031812,0.3824,0.3285,1.3126,1.2321
2021031813,0.5632,0.4518,1.5744,1.3616
2021031814,0.5845,0.4542,1.5518,1.3312
2021031815,0.4035,0.3321,1.1259,1.0185
2021031816,0.296,0.2778,0.9574,0.9306
2021031817,0.1804,0.1631,0.5484,0.5266
2021031818,0.115,0.1139,0.4271,0.4299
2021031819,0.0532,0.0525,0.2387,0.2346
2021031820,0.0208,0.0192,0.099,0.0983
2021031821,0.0111,0.0092,0.0434,0.0398
2021031822,0.0164,0.0107,0.0786,0.0676
2021031823,0.0182,0.0148,0.0767,0.0652
2021031900,0.0226,0.0197,0.1075,0.1037
2021031901,0.0376,0.0318,0.1697,0.1658
2021031902,0.0304,0.0262,0.1437,0.14
2021031903,0.0349,0.0232,0.2103,0.1482
2021031904,0.0225,0.0189,0.0879,0.0789
2021031905,0.0224,0.0203,0.1247,0.1232
2021031906,0.051,0.0278,0.2889,0.1614
2021031907,0.0702,0.0345,0.2982,0.1883
2021031908,0.0552,0.0447,0.2426,0.2125
2021031909,0.0299,0.0257,0.1377,0.1347
2021031910,0.0392,0.023,0.2193,0.128
2021031911,0.0665,0.0329,0.3922,0.1769
2021031912,0.0948,0.073,0.3902,0.3288
2021031913,0.2098,0.1433,0.7935,0.62
2021031914,0.1926,0.1665,0.6681,0.577
2021031915,0.1739,0.156,0.552,0.5152
2021031916,0.1127,0.0926,0.3161,0.2818
2021031917,0.0851,0.0684,0.2156,0.1875
2021031918,0.0468,0.0363,0.1234,0.1101
2021031919,0.0373,0.0323,0.0969,0.0909
2021031920,0.0414,0.0291,0.1844,0.1734
2021031921,0.0236,0.0179,0.0816,0.0746
2021031922,0.0214,0.0107,0.1042,0.0615
2021031923,0.0168,0.0112,0.0662,0.049
2021032000,0.0245,0.0161,0.0799,0.069
2021032001,0.0619,0.0258,0.2619,0.1025
2021032002,0.1589,0.1099,0.5282,0.4178
2021032003,0.1838,0.1605,0.5824,0.5465
2021032004,0.2264,0.1929,0.4864,0.4336
2021032005,0.2308,0.1946,0.4732,0.409
2021032006,0.252,0.2146,0.4869,0.4443
2021032007,0.2436,0.2205,0.5118,0.4894
2021032008,0.3005,0.2672,0.7001,0.6816
2021032009,0.2454,0.2223,0.4941,0.4583
2021032010,0.2552,0.2424,0.486,0.467
2021032011,0.2845,0.2612,0.7051,0.5268
2021032012,0.2047,0.1943,0.3987,0.3766
2021032013,0.1902,0.1668,0.3978,0.3596
2021032014,0.1585,0.1303,0.3524,0.3001
2021032015,0.1406,0.1199,0.299,0.2766
2021032016,0.1044,0.0958,0.2076,0.2027
2021032017,0.1205,0.1029,0.2336,0.2121
2021032018,0.2183,0.1656,0.3923,0.3241
2021032019,0.2367,0.1954,0.393,0.3314
2021032020,0.2052,0.1714,0.3511,0.31
2021032021,0.1982,0.1745,0.3586,0.3408
2021032022,0.189,0.1711,0.3473,0.3246
2021032023,0.2383,0.2266,0.3839,0.3798
2021032100,0.4052,0.4002,0.6369,0.6316
2021032101,0.494,0.4907,0.8066,0.8001
2021032102,0.4557,0.4587,0.6814,0.6844
2021032103,0.4122,0.4028,0.6696,0.6602
2021032104,0.3181,0.3176,0.477,0.4771
2021032105,0.3658,0.3627,0.9304,0.7597
2021032106,0.3359,0.3264,0.5163,0.5091
2021032107,0.2963,0.2515,0.5245,0.4504
2021032108,0.3123,0.2338,0.561,0.4614
2021032109,0.2604,0.2207,0.4298,0.3897
2021032110,0.2825,0.2288,0.5001,0.4157
2021032111,0.2914,0.2023,0.5759,0.4895
2021032112,0.2918,0.1992,0.6711,0.4614
2021032113,0.2553,0.2071,0.4935,0.4391
2021032114,0.2861,0.2351,0.5973,0.5244
2021032115,0.2398,0.1933,0.497,0.4323
2021032116,0.2245,0.1889,0.457,0.4155
2021032117,0.2104,0.1908,0.4724,0.4532
2021032118,0.1938,0.1909,0.4427,0.4409
2021032119,0.2628,0.2629,0.5509,0.551
2021032120,0.252,0.2521,0.511,0.512
2021032121,0.2842,0.2605,0.5951,0.5254
2021032122,0.147,0.1272,0.2823,0.248
2021032123,0.0783,0.0733,0.1989,0.1917
2021032200,0.0772,0.0269,0.2781,0.1036
2021032201,0.0522,0.0134,0.3535,0.0689
2021032202,0.0227,0.0068,0.0903,0.0264
2021032203,0.0206,0.0109,0.0773,0.0527
2021032204,0.0182,0.0111,0.0638,0.0494
2021032205,0.0257,0.0151,0.1057,0.0662
2021032206,0.0638,0.0188,0.4664,0.0983
2021032207,0.0341,0.0186,0.1277,0.092
2021032208,0.0212,0.0165,0.0778,0.0711
2021032209,0.0166,0.0134,0.0583,0.046
2021032210,0.0098,0.0071,0.0521,0.0477
2021032211,0.0186,0.0105,0.1669,0.1493
2021032212,0.0164,0.0029,0.1443,0.0253
2021032213,0.0171,0.0043,0.1313,0.0289
2021032214,0.0154,0.0021,0.1335,0.0258
2021032215,0.0073,0.006,0.0606,0.0498
2021032216,0.0101,0.003,0.2087,0.0571
2021032217,0.0329,0.0008,0.594,0.0101
2021032218,0.0014,0.0013,0.014,0.0138
2021032219,0.0017,0.0015,0.0209,0.0196
2021032220,0.0236,0.0013,0.4433,0.0133
2021032221,0.0012,0.001,0.0109,0.0097
2021032222,0.0009,0.0008,0.0122,0.0121
2021032223,0.0021,0.0016,0.0196,0.0143
2021032300,0.0086,0.0028,0.0456,0.0152
2021032301,0.013,0.005,0.0795,0.0523
2021032302,0.0155,0.0041,0.0879,0.0236
2021032303,0.0491,0.0236,0.2493,0.1563
2021032304,0.0325,0.0261,0.1216,0.106
2021032305,0.0208,0.0168,0.0939,0.0773
2021032306,0.0227,0.0197,0.104,0.0967
2021032307,0.0122,0.0094,0.0583,0.0538
2021032308,0.0048,0.0042,0.0232,0.0218
2021032309,0.0041,0.0035,0.0193,0.0179
2021032310,0.0329,0.0116,0.5123,0.3418
2021032311,0.0125,0.0059,0.1101,0.0545
2021032312,0.0071,0.0065,0.1159,0.1149
2021032313,0.0165,0.0007,0.2402,0.0082
2021032314,0.0059,0.0024,0.0547,0.0198
2021032315,0.0012,0.0011,0.0118,0.0115
2021032316,0.0015,0.0011,0.0141,0.0103
2021032317,0.0033,0.0018,0.0569,0.0247
2021032318,0.005,0.0006,0.1149,0.0077
2021032319,0.0018,0.0017,0.0358,0.0357
2021032320,0.0016,0.0012,0.0261,0.0165
2021032321,0.0005,0.0004,0.0078,0.0074
2021032322,0.0021,0.0019,0.0361,0.0357
2021032323,0.0008,0.0005,0.0078,0.0055
2021032400,0.0007,0.0005,0.0067,0.0058
2021032401,0.0001,0.0001,0.003,0.0029
2021032402,0.0039,0.0026,0.057,0.0357
2021032403,0.0002,0.0001,0.0033,0.0031
2021032404,0.0002,0.0002,0.0042,0.0041
2021032405,0.0001,0.0001,0.003,0.0029
2021032406,0.0013,0.0011,0.0101,0.0093
2021032407,0.0016,0.0014,0.0118,0.0111
2021032408,0.0028,0.0024,0.0171,0.0158
2021032409,0.0074,0.0065,0.0819,0.0797
2021032410,0.0088,0.0074,0.1592,0.1567
2021032411,0.009,0.0077,0.0936,0.0907
2021032412,0.005,0.0047,0.0674,0.0669
2021032413,0.0027,0.0021,0.0232,0.0193
2021032414,0.0021,0.002,0.0375,0.0369
