date,CMPAS_MAE,TMF_MAE,CMPAS_RMSE,TMF_RMSE
2021030621,0.0447,0.0337,0.1809,0.1507
2021030622,0.0338,0.0283,0.1348,0.1282
2021030623,0.0361,0.0265,0.1401,0.129
2021030700,0.0297,0.0209,0.1095,0.0847
2021030701,0.0812,0.034,0.2337,0.1207
2021030702,0.1285,0.0568,0.5766,0.1601
2021030703,0.094,0.0747,0.213,0.1716
2021030704,0.0937,0.0772,0.1864,0.1684
2021030705,0.0843,0.0774,0.1821,0.1779
2021030706,0.043,0.0376,0.0963,0.0868
2021030707,0.0595,0.0489,0.1384,0.1306
2021030708,0.0583,0.0554,0.1217,0.1379
2021030709,0.0658,0.0593,0.1224,0.1221
2021030710,0.0761,0.0696,0.1765,0.1724
2021030711,0.0916,0.0882,0.2066,0.2041
2021030712,0.0674,0.0619,0.1668,0.1632
2021030713,0.0429,0.0407,0.1019,0.099
2021030714,0.0156,0.0137,0.0425,0.0405
2021030715,0.009,0.0062,0.0367,0.0318
2021030716,0.0182,0.0043,0.2122,0.0322
2021030717,0.0074,0.0035,0.0973,0.0332
2021030718,0.0048,0.0014,0.0395,0.0106
2021030719,0.0017,0.0011,0.0111,0.0093
2021030720,0.0081,0.0061,0.0304,0.0244
2021030721,0.0391,0.0218,0.1585,0.0924
2021030722,0.093,0.0723,0.4109,0.3135
2021030723,0.1818,0.151,0.4554,0.3943
2021030800,0.3488,0.3158,0.7185,0.6626
2021030801,0.6588,0.6173,1.1093,1.0332
2021030802,0.6681,0.6186,1.0373,0.9627
2021030803,0.5776,0.5714,1.0803,1.0904
2021030804,0.3735,0.3751,0.7771,0.7805
2021030805,0.212,0.2123,0.415,0.4139
2021030806,0.1168,0.1149,0.2698,0.2696
2021030807,0.089,0.0879,0.2089,0.2087
2021030808,0.0673,0.0582,0.1426,0.1377
2021030809,0.044,0.0231,0.1208,0.0764
2021030810,0.031,0.0122,0.1717,0.138
2021030811,0.0348,0.0132,0.166,0.1161
2021030812,0.0119,0.006,0.0532,0.032
2021030813,0.008,0.0077,0.0557,0.0562
2021030814,0.0067,0.0048,0.0444,0.0357
2021030815,0.0074,0.0066,0.0475,0.0458
2021030816,0.0039,0.003,0.022,0.0193
2021030817,0.0063,0.0036,0.0343,0.0178
2021030818,0.0021,0.0017,0.013,0.0113
2021030819,0.03,0.0005,0.4676,0.0071
2021030820,0.0042,0.0038,0.048,0.0471
2021030821,0.0049,0.0031,0.0313,0.02
2021030822,0.0112,0.0001,0.1068,0.0007
2021030823,0.0053,0.0043,0.0328,0.029
2021030900,0.0025,0.0023,0.0159,0.0151
2021030901,0.002,0.0014,0.0122,0.0091
2021030902,0.0068,0.0031,0.0448,0.0205
2021030903,0.0172,0.0025,0.0922,0.0141
2021030904,0.0286,0.0043,0.2788,0.0443
2021030905,0.0237,0.0019,0.258,0.0195
2021030906,0.012,0.0037,0.0703,0.0187
2021030907,0.0082,0.0028,0.0434,0.0163
2021030908,0.002,0.0014,0.013,0.0099
2021030909,0.0024,0.0015,0.013,0.0088
2021030910,0.0045,0.0033,0.0306,0.0285
2021030911,0.0116,0.0013,0.0963,0.0133
2021030912,0.002,0.0006,0.0115,0.0053
2021030913,0.0033,0.0015,0.0209,0.0142
2021030914,0.0025,0.0022,0.0205,0.0199
2021030915,0.0042,0.0019,0.0241,0.014
2021030916,0.0041,0.003,0.0221,0.0194
2021030917,0.0051,0.003,0.0285,0.0239
2021030918,0.0048,0.0018,0.027,0.0219
2021030919,0.0103,0.0078,0.0761,0.0797
2021030920,0.0179,0.0079,0.0944,0.0504
2021030921,0.0127,0.01,0.0815,0.0879
2021030922,0.0083,0.0044,0.0579,0.0288
2021030923,0.0135,0.0074,0.0777,0.0394
2021031000,0.0065,0.0037,0.039,0.0266
2021031001,0.0062,0.0044,0.0476,0.0328
2021031002,0.007,0.0067,0.0758,0.0766
2021031003,0.01,0.01,0.0747,0.0748
2021031004,0.031,0.017,0.1716,0.1226
2021031005,0.0201,0.0142,0.1003,0.1167
2021031006,0.0326,0.0178,0.1605,0.0924
2021031007,0.1273,0.0963,0.5229,0.4802
2021031008,0.1929,0.1269,0.917,0.4787
2021031009,0.1672,0.1486,0.4639,0.4378
2021031010,0.222,0.1802,0.561,0.4733
2021031011,0.1626,0.1207,0.4034,0.3315
2021031012,0.1898,0.1546,0.5035,0.4057
2021031013,0.1673,0.1558,0.4196,0.401
2021031014,0.2117,0.1459,0.448,0.3326
2021031015,0.1594,0.1353,0.3883,0.3446
2021031016,0.129,0.1166,0.349,0.3001
2021031017,0.1271,0.1271,0.2837,0.2998
2021031018,0.0943,0.0922,0.2346,0.2332
2021031019,0.0728,0.0724,0.1801,0.1794
2021031020,0.0854,0.0771,0.2489,0.2167
2021031021,0.0462,0.0478,0.168,0.1734
2021031022,0.0194,0.0192,0.0787,0.0786
2021031023,0.0138,0.012,0.0439,0.04
2021031100,0.0096,0.0091,0.0384,0.0383
2021031101,0.0473,0.0241,0.5205,0.2049
2021031102,0.034,0.0272,0.0969,0.079
2021031103,0.0267,0.0265,0.0799,0.0809
2021031104,0.0284,0.0239,0.098,0.0907
2021031105,0.0246,0.0151,0.0777,0.0574
2021031106,0.0293,0.0197,0.0928,0.0688
2021031107,0.013,0.0108,0.0399,0.0352
2021031108,0.0106,0.0092,0.0335,0.0312
2021031109,0.0068,0.0052,0.0309,0.0277
2021031110,0.0071,0.0043,0.032,0.022
2021031111,0.0222,0.0028,0.3185,0.0182
2021031112,0.009,0.0057,0.046,0.0284
2021031113,0.007,0.0049,0.0412,0.0378
2021031114,0.0169,0.0025,0.1665,0.0201
2021031115,0.0064,0.0036,0.0486,0.0254
2021031116,0.0026,0.0019,0.0158,0.0118
2021031117,0.0034,0.0024,0.021,0.0156
2021031118,0.0015,0,0.0133,0
2021031119,0.0016,0.001,0.0102,0.0073
2021031120,0.001,0.0005,0.0144,0.0075
2021031121,0.0019,0.0013,0.014,0.0102
2021031122,0.0062,0.0041,0.0899,0.0573
2021031123,0.004,0.0002,0.06,0.0025
2021031200,0.0014,0.0011,0.0094,0.0081
2021031201,0.0289,0,0.5702,0
2021031202,0.0007,0.0007,0.0076,0.0073
2021031203,0.0014,0.0009,0.0245,0.015
2021031204,0.0019,0.0008,0.0146,0.0064
2021031205,0.0071,0.0006,0.087,0.0072
2021031206,0.0163,0,0.3185,0
2021031207,0.0104,0,0.1461,0
2021031208,0.0065,0.0005,0.1148,0.0071
2021031209,0.0014,0.0011,0.0115,0.0091
2021031210,0.003,0.0026,0.0275,0.0269
2021031211,0.001,0.0009,0.0119,0.0114
2021031212,0.0002,0.0001,0.0025,0.0017
2021031213,0.0025,0.0016,0.0197,0.0135
2021031214,0.0322,0.0003,0.63,0.005
2021031215,0.0004,0.0003,0.0052,0.0033
2021031216,0.0057,0.003,0.0664,0.0556
2021031217,0.0063,0.0003,0.0735,0.005
2021031218,0.0026,0.0023,0.0223,0.0206
2021031219,0.0005,0.0004,0.0075,0.0061
2021031220,0.0008,0.0005,0.0082,0.0053
2021031221,0.0012,0.0011,0.0161,0.016
2021031222,0.0005,0.0004,0.0065,0.0057
2021031223,0.0011,0.0007,0.0092,0.0058
2021031300,0.0008,0.0007,0.0113,0.0106
2021031301,0.0008,0.0006,0.0087,0.0068
2021031302,0,0,0,0
2021031303,0.0006,0.0005,0.0065,0.0056
2021031304,0.0004,0.0002,0.0057,0.0036
2021031305,0.0014,0.0011,0.0107,0.0088
2021031306,0.0021,0.002,0.0213,0.0215
2021031307,0.0012,0.0012,0.0101,0.0099
2021031308,0.0009,0.0006,0.0071,0.0045
2021031309,0.0011,0.0011,0.016,0.016
2021031310,0.0013,0.0008,0.0109,0.0071
2021031311,0.0043,0.0036,0.0374,0.034
2021031312,0.001,0.0007,0.0084,0.0066
2021031313,0.0028,0.0021,0.0278,0.0261
2021031314,0.0012,0.0008,0.0085,0.0055
2021031315,0.0023,0.0014,0.0164,0.0107
2021031316,0.0013,0.001,0.0107,0.0084
2021031317,0.0017,0.0014,0.0147,0.0133
2021031318,0.0002,0.0002,0.003,0.0019
2021031319,0.0007,0.0006,0.0105,0.0102
2021031320,0.0007,0.0005,0.0076,0.0049
2021031321,0.0073,0.0031,0.0966,0.0438
2021031322,0.0002,0.0001,0.0023,0.0015
2021031323,0.0006,0.0006,0.0102,0.0101
2021031400,0.0004,0.0004,0.0055,0.0052
2021031401,0.0006,0.0006,0.0073,0.0072
2021031402,0.0012,0.0007,0.0082,0.0052
2021031403,0.0007,0.0005,0.0057,0.0052
2021031404,0.0005,0.0003,0.0056,0.0036
2021031405,0.0003,0.0003,0.005,0.005
2021031406,0.0003,0.0002,0.0052,0.0033
2021031407,0.0003,0.0002,0.0025,0.0016
2021031408,0.0004,0.0003,0.0052,0.0051
2021031409,0.0009,0.0007,0.008,0.0075
2021031410,0.0041,0.0038,0.0481,0.0477
2021031411,0.0029,0.0018,0.0364,0.0352
2021031412,0.0335,0.0005,0.6491,0.0101
2021031413,0.002,0.0018,0.0153,0.0147
2021031414,0.0033,0.0028,0.0251,0.0228
2021031415,0.0049,0.0027,0.0266,0.0145
2021031416,0.0165,0.0008,0.1373,0.0087
2021031417,0.004,0.003,0.0348,0.0326
2021031418,0.0282,0.0015,0.3927,0.0142
2021031419,0.0009,0.0008,0.0079,0.0075
2021031420,0.001,0.001,0.0101,0.0101
2021031421,0.0019,0.0018,0.0164,0.0161
2021031422,0.0043,0.0041,0.0414,0.0417
2021031423,0.0432,0.0331,0.204,0.19
2021031500,0.2984,0.1857,1.1562,0.7618
2021031501,0.5177,0.3992,1.5942,1.3161
2021031502,1.0747,1.0092,3.0252,2.9621
2021031503,1.2859,0.8366,3.7185,2.1963
2021031504,0.7807,0.697,2.1367,2.0282
2021031505,0.6223,0.5326,1.6657,1.5603
2021031506,0.4026,0.3522,1.1209,1.0355
2021031507,0.2026,0.3027,0.6789,0.9578
2021031508,0.1405,0.1949,0.5632,0.9323
2021031509,0.0708,0.0654,0.2365,0.2398
2021031510,0.0297,0.0273,0.1079,0.1037
2021031511,0.0313,0.025,0.1868,0.1756
2021031512,0.0509,0.0067,0.6616,0.0787
2021031513,0.0136,0.0033,0.0906,0.0219
2021031514,0.0095,0.0082,0.0488,0.0454
2021031515,0.0049,0.0047,0.0313,0.0309
2021031516,0.05,0.0018,0.4277,0.0306
2021031517,0.004,0.0032,0.0301,0.028
2021031518,0.0055,0.0052,0.0506,0.0501
2021031519,0.0006,0.0006,0.0074,0.0072
2021031520,0.0008,0.0007,0.0088,0.0078
2021031521,0.0005,0.0004,0.0071,0.006
2021031522,0.0003,0.0003,0.005,0.005
2021031523,0.0003,0.0003,0.005,0.005
2021031600,0,0,0,0
2021031601,0.0015,0.0013,0.0123,0.0111
2021031602,0.0053,0.0049,0.054,0.052
2021031603,0.0216,0.0115,0.1473,0.1089
2021031604,0.1687,0.0311,1.4582,0.1985
2021031605,0.3005,0.2937,1.2975,1.2842
2021031606,0.5913,0.505,1.8003,1.7257
2021031607,1.1825,0.8614,3.5431,3.1145
2021031608,1.3876,0.9595,3.5499,2.6519
2021031609,0.8155,0.7064,2.3134,2.0406
2021031610,0.7518,0.7109,2.1531,2.0891
2021031611,0.7984,0.7298,1.9633,1.8813
2021031612,0.851,0.7598,1.9452,1.8646
2021031613,0.6656,0.557,1.6402,1.4972
2021031614,0.7059,0.6214,1.7349,1.5404
2021031615,0.6036,0.5276,1.2846,1.1153
2021031616,0.3685,0.2819,0.7647,0.6725
2021031617,0.2428,0.1899,0.6439,0.5604
2021031618,0.1467,0.1001,0.3676,0.2795
2021031619,0.0439,0.0361,0.1403,0.1277
2021031620,0.0352,0.0203,0.2393,0.1236
2021031621,0.0185,0.0163,0.0877,0.1014
2021031622,0.0111,0.0099,0.0696,0.0676
2021031623,0.0073,0.0051,0.0326,0.0289
2021031700,0.0136,0.0086,0.0731,0.0503
2021031701,0.0573,0.0176,0.2958,0.1291
2021031702,0.3674,0.1162,2.5095,1.0314
2021031703,0.4285,0.213,1.802,1.0059
2021031704,0.4267,0.2711,1.7975,1.5357
2021031705,0.4551,0.1537,1.6954,0.882
2021031706,0.533,0.3818,2.257,1.9953
2021031707,0.6407,0.4914,2.6439,2.5688
2021031708,0.4423,0.3087,1.7185,1.4467
2021031709,0.2543,0.1867,1.2146,1.1134
2021031710,0.1319,0.1268,0.5249,0.5129
2021031711,0.2641,0.1507,1.0747,0.6961
2021031712,0.2601,0.2225,0.9064,0.864
2021031713,0.1876,0.1405,0.8268,0.686
2021031714,0.1095,0.0711,0.5702,0.3605
2021031715,0.1146,0.0904,0.649,0.605
2021031716,0.0638,0.066,0.3722,0.3918
2021031717,0.0192,0.0177,0.1013,0.0994
2021031718,0.0093,0.0079,0.0359,0.0309
2021031719,0.016,0.0122,0.0567,0.0484
2021031720,0.0108,0.0083,0.0396,0.033
2021031721,0.0181,0.0136,0.0792,0.0743
2021031722,0.0154,0.0132,0.0674,0.0609
2021031723,0.0208,0.0183,0.0959,0.0899
2021031800,0.0154,0.0123,0.0625,0.0518
2021031801,0.0451,0.0215,0.2031,0.1352
2021031802,0.0947,0.0333,0.496,0.1625
2021031803,0.2356,0.0766,0.9916,0.4006
2021031804,0.0833,0.0561,0.4739,0.2506
2021031805,0.1463,0.1492,0.9003,0.8996
2021031806,0.364,0.3235,2.1344,2.1555
2021031807,0.6619,0.5148,3.3607,2.7634
2021031808,0.2592,0.2424,1.0697,1.0792
2021031809,0.4321,0.3699,1.2453,1.1711
2021031810,0.3656,0.3028,1.1776,0.9951
2021031811,0.6308,0.3742,2.3146,1.2351
2021031812,0.3139,0.2689,0.9572,0.9096
2021031813,0.6202,0.5377,1.7038,1.5695
2021031814,0.6218,0.4468,1.6536,1.1514
2021031815,0.311,0.2675,0.9918,0.946
2021031816,0.314,0.282,1.024,0.9887
2021031817,0.1803,0.1625,0.5374,0.518
2021031818,0.1436,0.1438,0.5765,0.5781
2021031819,0.0705,0.0693,0.2681,0.2645
2021031820,0.0176,0.0154,0.0769,0.0741
2021031821,0.0113,0.0095,0.0389,0.037
2021031822,0.0164,0.0103,0.071,0.0566
2021031823,0.0159,0.0128,0.0938,0.0907
2021031900,0.0311,0.0262,0.1403,0.1328
2021031901,0.0364,0.0288,0.1116,0.0961
2021031902,0.0208,0.0164,0.0715,0.0541
2021031903,0.0292,0.0193,0.1257,0.0946
2021031904,0.0162,0.0127,0.0678,0.0646
2021031905,0.0201,0.0173,0.0685,0.0645
2021031906,0.0609,0.0297,0.347,0.1185
2021031907,0.0635,0.0322,0.2918,0.2106
2021031908,0.0296,0.0236,0.116,0.1028
2021031909,0.0331,0.0284,0.1476,0.1451
2021031910,0.0371,0.0241,0.1448,0.1292
2021031911,0.0473,0.028,0.2153,0.1519
2021031912,0.1109,0.0742,0.4709,0.3943
2021031913,0.1934,0.1065,0.8141,0.4359
2021031914,0.2673,0.2191,0.7918,0.6389
2021031915,0.1501,0.1488,0.4832,0.4905
2021031916,0.1367,0.1069,0.3599,0.2842
2021031917,0.0702,0.0582,0.1864,0.1611
2021031918,0.0545,0.0418,0.1523,0.1386
2021031919,0.0421,0.0365,0.1152,0.1119
2021031920,0.0526,0.0373,0.2842,0.2754
2021031921,0.0244,0.0177,0.0779,0.0699
2021031922,0.0226,0.0093,0.1149,0.0574
2021031923,0.023,0.0134,0.0815,0.0575
2021032000,0.0243,0.0141,0.0801,0.055
2021032001,0.0608,0.0297,0.2655,0.1149
2021032002,0.1855,0.1368,0.6365,0.5492
2021032003,0.2488,0.214,0.7596,0.709
2021032004,0.2412,0.203,0.4949,0.4785
2021032005,0.1912,0.1548,0.3877,0.3217
2021032006,0.2364,0.1994,0.4832,0.4265
2021032007,0.1984,0.1751,0.3868,0.3409
2021032008,0.2796,0.2505,0.5989,0.5884
2021032009,0.2535,0.2239,0.4934,0.4478
2021032010,0.3035,0.2913,0.5887,0.567
2021032011,0.3322,0.2702,0.8513,0.5323
2021032012,0.2259,0.2181,0.4197,0.4015
2021032013,0.1858,0.171,0.3928,0.3816
2021032014,0.1664,0.1271,0.38,0.2815
2021032015,0.1239,0.11,0.271,0.2573
2021032016,0.1111,0.1029,0.2072,0.1979
2021032017,0.1161,0.1051,0.2299,0.2198
2021032018,0.1864,0.14,0.3419,0.2818
2021032019,0.2235,0.1915,0.3731,0.328
2021032020,0.2336,0.1946,0.3967,0.3484
2021032021,0.1848,0.1566,0.3292,0.2998
2021032022,0.1907,0.1699,0.3621,0.3388
2021032023,0.235,0.2258,0.3824,0.3822
2021032100,0.4004,0.3965,0.633,0.6344
2021032101,0.4946,0.4954,0.8504,0.8365
2021032102,0.4441,0.4436,0.6558,0.6554
2021032103,0.3916,0.3755,0.5599,0.5426
2021032104,0.3374,0.3371,0.505,0.5057
2021032105,0.386,0.4094,0.9618,0.7557
2021032106,0.3303,0.32,0.5469,0.5349
2021032107,0.3429,0.2942,0.6586,0.5586
2021032108,0.3087,0.227,0.5412,0.445
2021032109,0.2664,0.2284,0.3875,0.3543
2021032110,0.3014,0.2502,0.5273,0.4639
2021032111,0.2816,0.1892,0.5278,0.4155
2021032112,0.2648,0.1921,0.5364,0.4068
2021032113,0.2583,0.1985,0.5452,0.4127
2021032114,0.3009,0.2376,0.6041,0.5265
2021032115,0.2483,0.1969,0.5037,0.4397
2021032116,0.2268,0.19,0.4335,0.396
2021032117,0.2272,0.1978,0.551,0.5137
2021032118,0.2194,0.2173,0.4758,0.4719
2021032119,0.2845,0.2851,0.5738,0.5746
2021032120,0.2521,0.2562,0.4872,0.4904
2021032121,0.2833,0.2567,0.553,0.5185
2021032122,0.1553,0.1422,0.3358,0.2983
2021032123,0.0733,0.0706,0.1911,0.185
2021032200,0.0714,0.0252,0.2576,0.0898
2021032201,0.0457,0.0127,0.236,0.0612
2021032202,0.0285,0.006,0.1095,0.0235
2021032203,0.0209,0.0111,0.0825,0.0532
2021032204,0.0209,0.0101,0.0623,0.0348
2021032205,0.0238,0.0118,0.0871,0.071
2021032206,0.0851,0.0204,0.5061,0.1
2021032207,0.0401,0.0206,0.1363,0.0976
2021032208,0.0255,0.021,0.0936,0.0906
2021032209,0.0156,0.0106,0.0457,0.0378
2021032210,0.0065,0.006,0.04,0.0397
2021032211,0.0173,0.0066,0.102,0.0575
2021032212,0.0176,0.003,0.1169,0.0326
2021032213,0.025,0.0035,0.1607,0.0231
2021032214,0.0078,0.0013,0.0468,0.0167
2021032215,0.0043,0.0032,0.0253,0.0222
2021032216,0.0195,0.0003,0.3477,0.005
2021032217,0.0376,0.0018,0.6927,0.0181
2021032218,0.0034,0.0033,0.0348,0.0344
2021032219,0.002,0.0019,0.0262,0.0262
2021032220,0.0011,0.0005,0.0098,0.0071
2021032221,0.002,0.0016,0.0177,0.0162
2021032222,0.0001,0.0001,0.0014,0.0009
2021032223,0.0009,0.0009,0.009,0.0088
2021032300,0.0095,0.002,0.0437,0.0105
2021032301,0.0149,0.0045,0.0864,0.0545
2021032302,0.0172,0.0035,0.0835,0.0277
2021032303,0.0435,0.0225,0.2105,0.1631
2021032304,0.0502,0.0377,0.1961,0.1419
2021032305,0.0156,0.0146,0.06,0.0679
2021032306,0.0212,0.0163,0.0895,0.0695
2021032307,0.017,0.0129,0.07,0.059
2021032308,0.004,0.0033,0.0172,0.0157
2021032309,0.0114,0.0108,0.1331,0.1329
2021032310,0.0169,0.0046,0.2032,0.0616
2021032311,0.0202,0.0053,0.1486,0.0715
2021032312,0.0073,0.0071,0.1069,0.1065
2021032313,0.0119,0.0025,0.1122,0.0318
2021032314,0.0059,0.0029,0.0452,0.0192
2021032315,0.0028,0.0025,0.0326,0.0314
2021032316,0.0082,0.0077,0.1093,0.1084
2021032317,0.0017,0.0004,0.0206,0.0053
2021032318,0.001,0.0003,0.0092,0.005
2021032319,0.0008,0.0007,0.0075,0.0073
2021032320,0.0008,0.0005,0.0093,0.006
2021032321,0.0006,0.0006,0.0073,0.0072
2021032322,0.0004,0.0003,0.0042,0.0027
2021032323,0.0008,0.0006,0.0078,0.0063
2021032400,0.0004,0.0002,0.0038,0.0024
2021032401,0.0005,0.0005,0.0071,0.0071
2021032402,0.0018,0.0005,0.0149,0.0053
2021032403,0.0001,0.0001,0.002,0.0013
2021032404,0,0,0.0006,0.0004
2021032405,0.0004,0.0003,0.0056,0.0053
2021032406,0.0016,0.0014,0.0118,0.0108
2021032407,0.0028,0.0025,0.0154,0.0142
2021032408,0.0033,0.003,0.0175,0.0165
2021032409,0.0074,0.0069,0.0977,0.0977
2021032410,0.0073,0.0063,0.0862,0.0838
2021032411,0.0082,0.0063,0.0626,0.0542
2021032412,0.002,0.0018,0.0217,0.0215
2021032413,0.0017,0.0013,0.0154,0.0112
2021032414,0.0052,0.0048,0.0652,0.0644
2021032415,0.0012,0.0008,0.0125,0.0089
2021032416,0.0047,0.0044,0.071,0.0707
2021032417,0.0135,0.0133,0.2186,0.2185
