date,CMPAS_MAE,TMF_MAE,CMPAS_RMSE,TMF_RMSE
2021030317,0.0028,0.0019,0.0205,0.0139
2021030318,0.0018,0.0017,0.024,0.0239
2021030319,0.0011,0.0009,0.0096,0.0083
2021030320,0.0016,0.0013,0.0128,0.011
2021030321,0.0002,0.0002,0.0064,0.0064
2021030322,0.0004,0.0003,0.0048,0.0039
2021030323,0.001,0.0008,0.009,0.0072
2021030400,0.0003,0.0003,0.005,0.004
2021030401,0.0009,0.0007,0.0084,0.0077
2021030402,0.0009,0.0006,0.0079,0.0059
2021030403,0.0009,0.0007,0.0097,0.0074
2021030404,0.001,0.0008,0.0093,0.0081
2021030405,0.0013,0.0011,0.0107,0.0095
2021030406,0.0033,0.0025,0.0168,0.0135
2021030407,0.0059,0.0047,0.0315,0.0248
2021030408,0.0054,0.0039,0.0398,0.0291
2021030409,0.0038,0.0031,0.0188,0.0165
2021030410,0.0114,0.0047,0.0582,0.0277
2021030411,0.0126,0.0074,0.0911,0.0765
2021030412,0.0057,0.0031,0.0429,0.0279
2021030413,0.0241,0.0044,0.4537,0.0712
2021030414,0.0035,0.0024,0.0238,0.0193
2021030415,0.0027,0.0022,0.0299,0.0281
2021030416,0.0036,0.0024,0.0301,0.0216
2021030417,0.0028,0.0018,0.0271,0.0164
2021030418,0.0039,0.0022,0.0476,0.0418
2021030419,0.0066,0.0038,0.0739,0.0417
2021030420,0.004,0.002,0.0439,0.0288
2021030421,0.0096,0.0016,0.1189,0.0193
2021030422,0.0033,0.0015,0.0266,0.012
2021030423,0.0045,0.0025,0.023,0.013
2021030500,0.0068,0.0023,0.0741,0.0212
2021030501,0.0105,0.0069,0.0618,0.0476
2021030502,0.0115,0.0075,0.0414,0.0289
2021030503,0.0188,0.0127,0.0624,0.0493
2021030504,0.0256,0.02,0.0739,0.0677
2021030505,0.0465,0.0295,0.1419,0.1156
2021030506,0.0404,0.0302,0.1275,0.1135
2021030507,0.0205,0.0198,0.0944,0.0937
2021030508,0.0148,0.015,0.066,0.0668
2021030509,0.0102,0.0101,0.0606,0.062
2021030510,0.007,0.0064,0.0417,0.0407
2021030511,0.007,0.0063,0.1112,0.1108
2021030512,0.0017,0.0012,0.0108,0.0084
2021030513,0.0052,0.0048,0.0279,0.0282
2021030514,0.0128,0.0137,0.0656,0.0785
2021030515,0.0094,0.009,0.0466,0.0465
2021030516,0.0072,0.0066,0.0436,0.043
2021030518,0.0065,0.0052,0.0391,0.0337
2021030519,0.0069,0.0067,0.0474,0.054
2021030520,0.013,0.0122,0.0548,0.0529
2021030521,0.0272,0.0259,0.1071,0.1036
2021030522,0.0249,0.022,0.1048,0.0856
2021030523,0.0175,0.0122,0.0792,0.0501
2021030600,0.0113,0.0108,0.0564,0.0564
2021030601,0.0176,0.0171,0.0598,0.059
2021030602,0.0188,0.0185,0.0654,0.0664
2021030603,0.0297,0.027,0.1025,0.1009
2021030604,0.0314,0.0224,0.0934,0.0703
2021030605,0.0352,0.0173,0.099,0.0606
2021030606,0.0502,0.0184,0.1278,0.0644
2021030607,0.0638,0.0317,0.1598,0.1061
2021030608,0.1101,0.0559,0.2434,0.1401
2021030609,0.2025,0.1289,0.3704,0.2462
2021030610,0.151,0.1213,0.2502,0.2079
2021030611,0.1086,0.0874,0.2135,0.1649
2021030612,0.0558,0.0526,0.1316,0.1314
2021030613,0.049,0.034,0.1591,0.1308
2021030614,0.0911,0.0519,0.2787,0.1891
2021030615,0.1153,0.0761,0.305,0.1974
2021030616,0.128,0.0943,0.3082,0.2269
2021030617,0.1195,0.0869,0.2806,0.2014
2021030618,0.1019,0.0714,0.3409,0.2143
2021030619,0.0764,0.0507,0.2138,0.1403
2021030620,0.0587,0.0484,0.175,0.1645
2021030621,0.0394,0.029,0.1462,0.1061
2021030622,0.0435,0.0387,0.171,0.1693
2021030623,0.0363,0.029,0.1253,0.1207
2021030700,0.0394,0.0309,0.1473,0.1342
2021030701,0.0589,0.0262,0.1628,0.0845
2021030702,0.1174,0.0643,0.5502,0.1965
2021030703,0.0976,0.0803,0.2027,0.1756
2021030704,0.0952,0.075,0.1941,0.1619
2021030705,0.072,0.0637,0.1488,0.1424
2021030706,0.038,0.033,0.0836,0.0784
2021030707,0.0467,0.0383,0.1076,0.1021
2021030708,0.0681,0.065,0.1519,0.168
2021030709,0.0748,0.0604,0.2361,0.1541
2021030710,0.0733,0.0685,0.1649,0.1631
2021030711,0.093,0.0904,0.2268,0.2258
2021030712,0.0633,0.0568,0.163,0.1575
2021030713,0.0398,0.0371,0.095,0.0931
2021030714,0.0168,0.0148,0.045,0.0431
2021030715,0.0105,0.0057,0.0497,0.0255
2021030716,0.0213,0.0049,0.2172,0.0349
2021030717,0.0072,0.0046,0.067,0.0326
2021030718,0.0066,0.004,0.0533,0.028
2021030719,0.0043,0.0029,0.0344,0.0217
2021030720,0.0087,0.0068,0.036,0.032
2021030721,0.035,0.0187,0.1299,0.0762
2021030722,0.066,0.0581,0.3224,0.3045
2021030723,0.1591,0.1223,0.4103,0.3288
2021030800,0.3376,0.3094,0.7179,0.6667
2021030801,0.6706,0.6164,1.1337,1.0525
2021030802,0.67,0.6263,1.0838,0.9936
2021030803,0.5701,0.5392,1.0355,0.9774
2021030804,0.3722,0.3743,0.8171,0.8229
2021030805,0.2161,0.2166,0.4705,0.4768
2021030806,0.1254,0.1247,0.3056,0.3015
2021030807,0.0834,0.083,0.1843,0.1838
2021030808,0.0796,0.0714,0.1791,0.1636
2021030809,0.0487,0.028,0.1213,0.094
2021030810,0.0377,0.0194,0.1602,0.1291
2021030811,0.0472,0.0228,0.2688,0.2158
2021030812,0.0194,0.0143,0.1212,0.1116
2021030813,0.0082,0.0072,0.0574,0.0561
2021030814,0.008,0.0066,0.0542,0.0491
2021030815,0.0043,0.0038,0.0271,0.0255
2021030816,0.0038,0.003,0.0206,0.0184
2021030817,0.0079,0.0056,0.0625,0.0569
2021030818,0.0024,0.002,0.0172,0.0161
2021030819,0.0479,0.0012,0.8848,0.0211
2021030820,0.0024,0.0019,0.0191,0.0167
2021030821,0.0017,0.0011,0.0183,0.0125
2021030822,0.013,0.0012,0.1025,0.0103
2021030823,0.0035,0.003,0.0272,0.0246
2021030900,0.0022,0.0021,0.0151,0.0149
2021030901,0.003,0.0022,0.0162,0.0129
2021030902,0.0049,0.0024,0.0311,0.0142
2021030903,0.0231,0.0046,0.1081,0.0225
2021030904,0.0296,0.0025,0.2935,0.0215
2021030905,0.04,0.0045,0.8002,0.0507
2021030906,0.0123,0.0052,0.0752,0.0325
2021030907,0.0077,0.0044,0.0453,0.0284
2021030908,0.003,0.0023,0.0309,0.0203
2021030909,0.0033,0.0026,0.0204,0.0185
2021030910,0.0041,0.0028,0.024,0.0183
2021030911,0.0135,0.0065,0.1728,0.1567
2021030912,0.0044,0.0026,0.0512,0.0261
2021030913,0.0139,0.0013,0.2228,0.0146
2021030914,0.0027,0.0024,0.0191,0.0183
2021030915,0.0036,0.0021,0.0318,0.0287
2021030916,0.0042,0.003,0.022,0.0184
2021030917,0.0059,0.0045,0.0404,0.0359
2021030918,0.0086,0.0009,0.0944,0.0101
2021030919,0.0389,0.0079,0.733,0.1211
2021030920,0.0271,0.0133,0.1828,0.0883
2021030921,0.0163,0.0115,0.0956,0.067
2021030922,0.0166,0.0136,0.1092,0.1011
2021030923,0.0148,0.0107,0.1025,0.0827
2021031000,0.0094,0.0064,0.0555,0.0489
2021031001,0.0054,0.0044,0.0392,0.0352
2021031002,0.0052,0.005,0.0533,0.0534
2021031003,0.014,0.0136,0.1112,0.1111
2021031004,0.025,0.0152,0.1538,0.14
2021031005,0.0241,0.0118,0.1636,0.0951
2021031006,0.0381,0.0271,0.1754,0.1384
2021031007,0.0984,0.0694,0.4246,0.3869
2021031008,0.2065,0.136,0.9618,0.5154
2021031009,0.1767,0.1573,0.5733,0.5193
2021031010,0.1915,0.155,0.5235,0.4469
2021031011,0.1613,0.1132,0.4191,0.3141
2021031012,0.1738,0.1483,0.408,0.3775
2021031013,0.1543,0.1448,0.3489,0.3412
2021031014,0.1971,0.1443,0.4419,0.3492
2021031015,0.2031,0.1704,0.4943,0.4173
2021031016,0.1323,0.1215,0.3061,0.2936
2021031017,0.1226,0.12,0.3102,0.3006
2021031018,0.1071,0.1046,0.2892,0.2915
2021031019,0.0761,0.0754,0.2016,0.2012
2021031020,0.0757,0.0714,0.2325,0.2246
2021031021,0.0545,0.0545,0.2094,0.2101
2021031022,0.0249,0.0247,0.1016,0.1012
2021031023,0.0091,0.0077,0.0306,0.0265
2021031100,0.0099,0.0089,0.0341,0.0311
2021031101,0.0165,0.0083,0.1142,0.0375
2021031102,0.0293,0.0259,0.0845,0.0794
2021031103,0.0304,0.0296,0.084,0.083
2021031104,0.0252,0.0231,0.0876,0.0845
2021031105,0.027,0.0192,0.0883,0.0713
2021031106,0.0298,0.0229,0.1136,0.1059
2021031107,0.0167,0.0154,0.0551,0.0536
2021031108,0.0088,0.0078,0.0309,0.0294
2021031109,0.0079,0.0062,0.0317,0.0279
2021031110,0.0073,0.0045,0.0311,0.0221
2021031111,0.0137,0.0075,0.1549,0.1477
2021031112,0.0068,0.0046,0.0354,0.0263
2021031113,0.0062,0.0046,0.0309,0.0238
2021031114,0.0251,0.002,0.4079,0.0288
2021031115,0.0041,0.0022,0.0245,0.0151
2021031116,0.0025,0.002,0.0155,0.0123
2021031117,0.0036,0.0026,0.022,0.0182
2021031118,0.0097,0.0007,0.1464,0.0135
2021031119,0.0018,0.0012,0.0128,0.01
2021031120,0.0022,0.0014,0.0209,0.0128
2021031121,0.0019,0.0013,0.0123,0.0091
2021031122,0.0012,0.0006,0.0125,0.0106
2021031123,0.0028,0.0008,0.0432,0.0194
2021031200,0.0011,0.0008,0.0085,0.0069
2021031201,0.0246,0.0005,0.4696,0.0092
2021031202,0.0006,0.0004,0.0063,0.0047
2021031203,0.0011,0.0007,0.0091,0.0063
2021031204,0.0018,0.0011,0.0151,0.0101
2021031205,0.0084,0.0032,0.1023,0.0371
2021031206,0.0428,0.0033,0.7913,0.0583
2021031207,0.0083,0.0005,0.1522,0.0071
2021031208,0.0106,0.0006,0.1764,0.0078
2021031209,0.0011,0.0008,0.0092,0.0072
2021031210,0.0015,0.0013,0.0181,0.0175
2021031211,0.0059,0.0057,0.1442,0.144
2021031212,0.0008,0.0008,0.014,0.0139
2021031213,0.002,0.0014,0.0292,0.0189
2021031214,0.0256,0.0007,0.5187,0.0106
2021031215,0.0019,0.0017,0.0328,0.0324
2021031216,0.0101,0.0008,0.1217,0.0135
2021031217,0.0082,0.0019,0.1164,0.0303
2021031218,0.0016,0.0014,0.0157,0.0142
2021031219,0.0017,0.0015,0.0259,0.0255
2021031220,0.001,0.0008,0.012,0.0112
2021031221,0.0011,0.0009,0.0125,0.0117
2021031222,0.0006,0.0004,0.0072,0.0052
2021031223,0.001,0.0008,0.0147,0.0138
2021031300,0.0005,0.0004,0.008,0.0071
2021031301,0.0002,0.0001,0.0034,0.0022
2021031302,0.0007,0.0005,0.0075,0.0064
2021031303,0.0008,0.0005,0.0119,0.0076
2021031304,0.0007,0.0005,0.0077,0.0055
2021031305,0.0006,0.0005,0.0069,0.0066
2021031306,0.0019,0.0017,0.0163,0.0158
2021031307,0.0024,0.0024,0.0228,0.0229
2021031308,0.001,0.0008,0.0105,0.009
2021031309,0.0012,0.0009,0.0135,0.0124
2021031310,0.0021,0.0019,0.0452,0.0449
2021031311,0.0035,0.0031,0.0455,0.0442
2021031312,0.0012,0.001,0.0125,0.0117
2021031313,0.0035,0.0032,0.0559,0.0555
2021031314,0.0011,0.0008,0.0086,0.0073
2021031315,0.0044,0.0036,0.0488,0.0446
2021031316,0.0013,0.0008,0.0119,0.008
2021031317,0.001,0.0008,0.0125,0.0119
2021031318,0.0005,0.0003,0.006,0.0046
2021031319,0.0007,0.0006,0.0092,0.0084
2021031320,0.0003,0.0003,0.0043,0.0037
2021031321,0.0051,0.0035,0.0808,0.0549
2021031322,0.0011,0.001,0.0289,0.0288
2021031323,0.0006,0.0005,0.0068,0.0061
2021031400,0.0005,0.0004,0.0061,0.0046
2021031401,0.0003,0.0002,0.0039,0.0025
2021031402,0.0012,0.0009,0.0093,0.0069
2021031403,0.0005,0.0004,0.0057,0.0037
2021031404,0.0007,0.0006,0.0075,0.0064
2021031405,0.0002,0.0002,0.0045,0.0045
2021031406,0.0005,0.0004,0.0065,0.0054
2021031407,0.0009,0.0007,0.0083,0.0072
2021031408,0.0001,0,0.001,0.0006
2021031409,0.0005,0.0004,0.0061,0.0058
2021031410,0.0007,0.0006,0.0071,0.0056
2021031411,0.0374,0.0038,0.8241,0.08
2021031412,0.0303,0.0014,0.6299,0.0169
2021031413,0.0016,0.0014,0.0169,0.0163
2021031414,0.0052,0.0043,0.0348,0.0293
2021031415,0.003,0.0019,0.0202,0.0133
2021031416,0.0103,0.002,0.0906,0.0318
2021031417,0.0048,0.0039,0.0534,0.05
2021031418,0.0328,0.0028,0.3595,0.0266
2021031419,0.0022,0.0021,0.0206,0.0204
2021031420,0.0012,0.0012,0.0128,0.013
2021031421,0.0013,0.0012,0.0126,0.012
2021031422,0.0043,0.0041,0.0686,0.0686
2021031423,0.0579,0.0357,0.2744,0.1992
2021031500,0.3836,0.1975,1.3661,1.0347
2021031501,0.4967,0.3947,1.681,1.4921
2021031502,0.9127,0.7949,2.8148,2.5241
2021031503,1.0587,0.8665,3.1114,2.4303
2021031504,0.7477,0.6581,1.9653,1.8518
2021031505,0.6794,0.6317,1.9396,1.9135
2021031506,0.4171,0.3779,1.1865,1.166
2021031507,0.2765,0.2668,1.2428,1.0955
2021031508,0.184,0.1869,0.9539,0.8139
2021031509,0.0868,0.0769,0.3121,0.2966
2021031510,0.0316,0.0296,0.1052,0.103
2021031511,0.0543,0.0278,0.5482,0.1893
2021031512,0.0371,0.0149,0.4324,0.1145
2021031513,0.037,0.0101,0.7113,0.0801
2021031514,0.0086,0.0075,0.0667,0.066
2021031515,0.0038,0.0036,0.0432,0.0428
2021031516,0.0486,0.0012,0.5427,0.0127
2021031517,0.0033,0.003,0.0464,0.0461
2021031518,0.0044,0.0042,0.0656,0.0654
2021031519,0.0012,0.001,0.0151,0.0146
2021031520,0.0014,0.0011,0.0127,0.0109
2021031521,0.0005,0.0004,0.0066,0.0049
2021031522,0.0005,0.0005,0.0071,0.0071
2021031523,0.0006,0.0004,0.0073,0.0058
2021031600,0.003,0.0006,0.054,0.0086
2021031601,0.0016,0.0014,0.0239,0.0234
2021031602,0.0028,0.0028,0.0588,0.0588
2021031603,0.0303,0.0155,0.1941,0.1481
2021031604,0.1252,0.0451,0.9968,0.3458
2021031605,0.404,0.3781,2.0211,2.0817
2021031606,0.5343,0.4551,1.8731,1.7369
2021031607,0.9801,0.7332,3.0805,2.858
2021031608,1.1833,0.7454,3.2465,2.2295
2021031609,0.9603,0.8151,2.7585,2.4395
2021031610,0.8491,0.8184,2.543,2.5044
2021031611,0.8723,0.764,2.3275,2.0803
2021031612,0.7672,0.6356,1.6791,1.4927
2021031613,0.6386,0.5463,1.4591,1.325
2021031614,0.7406,0.66,1.6929,1.5853
2021031615,0.6332,0.5599,1.4433,1.2565
2021031616,0.3839,0.3061,0.8575,0.7799
2021031617,0.2326,0.1814,0.5966,0.4892
2021031618,0.1474,0.1059,0.3818,0.2729
2021031619,0.0447,0.0327,0.1492,0.1141
2021031620,0.0292,0.0135,0.206,0.0754
2021031621,0.0191,0.0159,0.1151,0.1247
2021031622,0.0093,0.0077,0.0529,0.049
2021031623,0.0092,0.0052,0.0578,0.0312
2021031700,0.0202,0.0067,0.1817,0.0438
2021031701,0.0938,0.0405,0.7112,0.5215
2021031702,0.3004,0.0662,1.8519,0.4293
2021031703,0.3515,0.1425,1.6081,0.7144
2021031704,0.3777,0.2775,1.7111,1.6363
2021031705,0.5593,0.2945,2.0986,1.6042
2021031706,0.5712,0.3864,2.3752,1.7687
2021031707,0.5263,0.377,2.0578,1.6973
2021031708,0.4936,0.3893,2.2217,2.0999
2021031709,0.2269,0.1793,1.0769,1.0068
2021031710,0.0974,0.0876,0.4586,0.4768
2021031711,0.2622,0.1311,1.1802,0.6294
2021031712,0.203,0.1691,0.7508,0.6768
2021031713,0.1331,0.1084,0.6371,0.6055
2021031714,0.1383,0.1092,0.6866,0.5878
2021031715,0.0939,0.0631,0.5432,0.4214
2021031716,0.0606,0.061,0.3674,0.3672
2021031717,0.0303,0.0285,0.1581,0.157
2021031718,0.0147,0.0131,0.0531,0.0514
2021031719,0.0133,0.0105,0.053,0.0447
2021031720,0.0103,0.0077,0.0443,0.0385
2021031721,0.0162,0.0114,0.1087,0.0664
2021031722,0.0147,0.0128,0.0593,0.0562
2021031723,0.0167,0.0143,0.0768,0.0694
2021031800,0.014,0.0114,0.0585,0.0503
2021031801,0.041,0.0226,0.2294,0.1274
2021031802,0.0921,0.0307,0.5058,0.1445
2021031803,0.2192,0.0632,1.2225,0.3099
2021031804,0.0904,0.067,0.4375,0.3203
2021031805,0.1464,0.1558,0.7725,0.7773
2021031806,0.2822,0.2455,2.0411,2.0561
2021031807,0.3472,0.2648,1.9262,1.5655
2021031808,0.323,0.274,1.3417,1.2424
2021031809,0.4296,0.3846,1.3975,1.3158
2021031810,0.5253,0.4526,1.4889,1.2948
2021031811,0.615,0.4469,2.183,1.5071
2021031812,0.3614,0.3103,1.2205,1.114
2021031813,0.5094,0.4061,1.4438,1.2345
2021031814,0.5184,0.3982,1.3728,1.1032
2021031815,0.4152,0.3375,1.1263,0.9903
2021031816,0.2935,0.2711,0.9619,0.9296
2021031817,0.1588,0.1442,0.5041,0.4816
2021031818,0.1214,0.1209,0.4922,0.4942
2021031819,0.0604,0.058,0.2394,0.2337
2021031820,0.019,0.0171,0.0942,0.0932
2021031821,0.0137,0.0117,0.1043,0.1027
2021031822,0.0162,0.0102,0.0685,0.0559
2021031823,0.0207,0.0176,0.1244,0.1214
2021031900,0.0277,0.0237,0.1515,0.1448
2021031901,0.0327,0.0256,0.1155,0.1002
2021031902,0.0302,0.0261,0.1506,0.1437
2021031903,0.0254,0.0151,0.1499,0.0675
2021031904,0.0189,0.0151,0.069,0.0652
2021031905,0.0205,0.0182,0.0797,0.0769
2021031906,0.0381,0.0198,0.2257,0.1043
2021031907,0.0814,0.04,0.3587,0.2225
2021031908,0.0539,0.0433,0.2588,0.211
2021031909,0.0296,0.0255,0.1379,0.1334
2021031910,0.0389,0.0235,0.1979,0.1263
2021031911,0.0744,0.0412,0.4849,0.2114
2021031912,0.1062,0.0833,0.5379,0.5239
2021031913,0.2141,0.1406,0.8017,0.6338
2021031914,0.18,0.1558,0.6265,0.5397
2021031915,0.1877,0.1669,0.6177,0.5518
2021031916,0.1105,0.0948,0.3227,0.2986
2021031917,0.0847,0.0659,0.2181,0.1996
2021031918,0.0528,0.0423,0.1452,0.1289
2021031919,0.038,0.0328,0.1042,0.0997
2021031920,0.0325,0.0197,0.0907,0.0682
2021031921,0.023,0.0169,0.0793,0.0703
2021031922,0.0228,0.013,0.1071,0.0711
2021031923,0.014,0.0082,0.0603,0.042
2021032000,0.0219,0.0131,0.0711,0.0508
2021032001,0.0681,0.0287,0.2885,0.1148
2021032002,0.1385,0.0925,0.4493,0.338
2021032003,0.172,0.1487,0.4967,0.5111
2021032004,0.2083,0.1798,0.4272,0.4102
2021032005,0.2242,0.187,0.4642,0.4069
2021032006,0.2343,0.1932,0.4556,0.4006
2021032007,0.2233,0.2008,0.4479,0.4217
2021032008,0.2833,0.2435,0.6143,0.5829
2021032009,0.2634,0.234,0.5214,0.487
2021032010,0.2747,0.2604,0.5065,0.4923
2021032011,0.3059,0.2524,0.8073,0.5183
2021032012,0.1959,0.1862,0.3821,0.3574
2021032013,0.1975,0.1734,0.4129,0.3773
2021032014,0.1692,0.1391,0.3836,0.3138
2021032015,0.1345,0.115,0.2956,0.2743
2021032016,0.111,0.0989,0.2277,0.2053
2021032017,0.1198,0.1057,0.249,0.2215
2021032018,0.2138,0.1615,0.3812,0.3193
2021032019,0.2225,0.1858,0.3912,0.337
2021032020,0.2131,0.1796,0.3642,0.3255
2021032021,0.1815,0.1584,0.3249,0.3018
2021032022,0.1997,0.189,0.3812,0.3678
2021032023,0.231,0.2198,0.3657,0.3567
2021032100,0.4209,0.413,0.6613,0.6552
2021032101,0.4771,0.4705,0.7599,0.747
2021032102,0.498,0.4988,1.1435,1.1439
2021032103,0.394,0.3818,0.5686,0.559
2021032104,0.3174,0.3171,0.4819,0.4819
2021032105,0.3573,0.3542,0.9443,0.7459
2021032106,0.3273,0.3166,0.5033,0.497
2021032107,0.3322,0.2892,0.6353,0.5429
2021032108,0.2919,0.2202,0.5052,0.4128
2021032109,0.2797,0.2333,0.4673,0.4257
2021032110,0.2735,0.2182,0.4986,0.3954
2021032111,0.2856,0.1915,0.5842,0.4402
2021032112,0.3027,0.2119,0.7199,0.4593
2021032113,0.2732,0.2261,0.5433,0.4639
2021032114,0.2855,0.2313,0.58,0.4685
2021032115,0.2363,0.2016,0.4926,0.4503
2021032116,0.2023,0.1736,0.4027,0.3715
2021032117,0.2217,0.1952,0.5016,0.4723
2021032118,0.2032,0.2009,0.5013,0.4996
2021032119,0.2427,0.2429,0.4995,0.5023
2021032120,0.2225,0.2238,0.4296,0.4296
2021032121,0.3289,0.3063,0.7442,0.6978
2021032122,0.1603,0.1364,0.2991,0.2671
2021032123,0.0836,0.0824,0.2072,0.2049
2021032200,0.0657,0.0299,0.2455,0.1334
2021032201,0.0435,0.0118,0.1808,0.066
2021032202,0.0228,0.0068,0.0872,0.0328
2021032203,0.0209,0.011,0.0878,0.0619
2021032204,0.019,0.0104,0.0667,0.0502
2021032205,0.0307,0.0176,0.1292,0.092
2021032206,0.0552,0.024,0.3535,0.1173
2021032207,0.0301,0.0158,0.1201,0.0915
2021032208,0.0215,0.0163,0.0737,0.0643
2021032209,0.0134,0.0099,0.0432,0.0398
2021032210,0.0125,0.0104,0.0752,0.0622
2021032211,0.0193,0.011,0.1766,0.1614
2021032212,0.0206,0.0037,0.1722,0.0292
2021032213,0.0189,0.0042,0.1405,0.0289
2021032214,0.0133,0.002,0.1001,0.0211
2021032215,0.0111,0.0095,0.1182,0.1125
2021032216,0.0116,0.0026,0.2241,0.0379
2021032217,0.0512,0.001,0.8589,0.0119
2021032218,0.0016,0.0014,0.0136,0.0131
2021032219,0.0035,0.0033,0.0525,0.0519
2021032220,0.0123,0.0011,0.2798,0.0131
2021032221,0.0013,0.0012,0.0124,0.0118
2021032222,0.0008,0.0008,0.0113,0.0109
2021032223,0.0014,0.0011,0.0127,0.0101
2021032300,0.0075,0.0022,0.0454,0.0137
2021032301,0.0142,0.0046,0.0835,0.0541
2021032302,0.0217,0.0066,0.1111,0.0664
2021032303,0.0565,0.032,0.2722,0.1923
2021032304,0.0339,0.0252,0.1238,0.1055
2021032305,0.0208,0.017,0.0914,0.069
2021032306,0.0206,0.0176,0.0948,0.0905
2021032307,0.0136,0.01,0.0602,0.0529
2021032308,0.0046,0.0039,0.0189,0.0172
2021032309,0.0043,0.0037,0.0223,0.0209
2021032310,0.0267,0.0132,0.422,0.3726
2021032311,0.0172,0.0097,0.1486,0.1056
2021032312,0.0057,0.0051,0.0756,0.0737
2021032313,0.0248,0.0016,0.351,0.0221
2021032314,0.0063,0.0024,0.0587,0.0196
2021032315,0.0016,0.0014,0.0133,0.013
2021032316,0.0022,0.0019,0.0249,0.0224
2021032317,0.0031,0.0015,0.0607,0.024
2021032318,0.0118,0.0011,0.2773,0.0177
2021032319,0.0019,0.0018,0.0388,0.0388
2021032320,0.0007,0.0004,0.0179,0.009
2021032321,0.0004,0.0003,0.0072,0.0067
2021032322,0.001,0.0008,0.0085,0.0077
2021032323,0.0008,0.0006,0.008,0.0062
2021032400,0.0004,0.0003,0.0047,0.0039
2021032401,0.0005,0.0005,0.0106,0.0106
2021032402,0.0019,0.0006,0.0154,0.008
2021032403,0.0004,0.0003,0.0053,0.0042
2021032404,0.0002,0.0002,0.0045,0.0045
2021032405,0.0007,0.0006,0.0075,0.0073
2021032406,0.0013,0.0011,0.0102,0.0095
2021032407,0.0014,0.0012,0.0107,0.0097
2021032408,0.0024,0.002,0.0141,0.0124
2021032409,0.0056,0.0043,0.0667,0.0628
2021032410,0.0157,0.0141,0.2143,0.2121
2021032411,0.0051,0.0039,0.0455,0.0395
2021032412,0.0019,0.0017,0.0253,0.0243
2021032413,0.0045,0.0039,0.0568,0.0556
