date,CMPAS_MAE,TMF_MAE,CMPAS_RMSE,TMF_RMSE
20210627,0.8154,0.6536,2.9548,2.5193
20210628,0.7566,0.5305,3.1943,2.6753
20210629,0.6523,0.3856,2.9261,1.9947
20210630,0.4338,0.2302,2.1002,1.406
20210701,0.679,0.4948,2.8178,2.3316
20210702,0.5086,0.418,1.5323,1.2536
20210703,0.2521,0.195,0.961,0.7773
20210704,0.2143,0.1716,0.8351,0.7543
20210705,1.0569,0.8322,3.0791,2.5159
20210706,0.4897,0.3233,2.0008,1.5642
20210707,0.8307,0.6137,3.516,2.839
20210708,0.9532,0.7265,3.7152,3.0396
20210709,0.1793,0.1308,1.102,0.9264
20210710,0.2073,0.1513,1.4314,0.9298
20210711,0.4878,0.4274,1.9568,1.7502
20210712,0.5332,0.424,2.4026,1.9881
20210713,0.0055,0.0024,0.1044,0.0401
20210714,0.003,0.0019,0.1001,0.0452
20210715,0.1277,0.0803,1.4925,1.1647
20210716,1.2011,0.8612,3.9954,2.9826
20210717,0.6965,0.5796,2.8205,2.503
20210718,0.3441,0.1855,2.0186,1.5389
20210719,0.816,0.5415,3.749,2.871
20210720,0.3696,0.1648,2.7438,1.3542
20210721,0.3267,0.1965,1.8895,1.5351
20210722,0.0759,0.0535,0.8499,0.7849
20210723,0.1425,0.0913,1.3896,1.1227
20210724,0.1639,0.0764,1.395,0.8062
20210725,0.1182,0.0665,1.1854,0.912
20210726,0.1495,0.0895,1.6349,1.3818
20210727,0.4309,0.2423,2.5147,1.8888
20210728,0.3115,0.1822,1.8575,1.5236
20210729,0.0654,0.0463,0.89,0.8006
20210730,0.0341,0.0237,0.6119,0.5445
20210731,0.0107,0.0087,0.4585,0.4472
