date,CMPAS_MAE,TMF_MAE,CMPAS_RMSE,TMF_RMSE
20210508,0.0026,0.0021,0.0343,0.0281
20210509,0.0445,0.0086,0.8704,0.2431
20210510,0.2885,0.2046,1.4096,1.1687
20210511,0.3859,0.3132,1.4325,1.2404
20210512,0.0417,0.0307,0.2434,0.2874
20210513,0.4523,0.3642,1.8022,1.5723
20210514,0.4535,0.3638,1.9722,1.8093
20210515,0.8709,0.7631,3.2253,2.901
20210516,0.3128,0.2922,1.0307,0.9738
20210517,0.0605,0.0424,0.3697,0.2513
20210518,0.0858,0.0711,0.3108,0.265
20210519,0.1105,0.0937,0.4926,0.4555
20210520,0.0125,0.0075,0.1145,0.0686
20210521,0.0138,0.0109,0.237,0.16
20210522,0.1789,0.134,0.9294,0.7108
20210523,0.2895,0.2498,0.9606,0.7578
20210524,0.0908,0.0705,0.2843,0.2317
20210525,0.0674,0.0633,0.255,0.2438
20210526,0.2953,0.2864,0.7532,0.7134
20210527,0.0081,0.0054,0.076,0.0504
20210528,0.0284,0.0224,0.1673,0.1324
20210529,0.2197,0.1672,0.814,0.6904
20210530,0.0121,0.005,0.1556,0.0377
20210531,0.0227,0.0212,0.508,0.5046
20210601,0.059,0.0351,0.7253,0.533
20210602,0.1157,0.0784,0.4987,0.418
20210603,0.4885,0.4221,1.2186,1.0459
20210604,0.0081,0.0054,0.1742,0.1093
20210605,0.0051,0.0016,0.2502,0.0373
20210606,0.0025,0.0018,0.182,0.1205
20210607,0.001,0.0008,0.0244,0.0191
20210608,0.0178,0.0128,0.3724,0.3441
20210609,0.407,0.3753,0.9804,0.9194
20210610,0.1498,0.1257,0.6684,0.553
20210611,0.1291,0.1084,0.7146,0.6681
20210612,0.1588,0.1301,0.6301,0.5404
20210613,0.029,0.019,0.4955,0.4103
20210614,0.0041,0.0028,0.136,0.1095
20210615,0.0373,0.0162,0.4651,0.304
20210616,0.0438,0.0187,0.6861,0.329
20210617,0.472,0.3159,2.5781,1.9846
20210618,0.7976,0.7069,2.709,2.4347
20210619,0.4316,0.3848,1.5159,1.4253
20210620,0.1707,0.1376,1.1099,0.9192
20210621,0.0223,0.0164,0.2458,0.2059
20210622,0.0009,0.0008,0.0316,0.0314
20210623,0.0012,0.001,0.0268,0.0241
20210624,0.0434,0.0248,0.2983,0.2246
20210625,0.1745,0.1211,0.9726,0.7726
20210626,0.1734,0.1586,0.9451,1.0098
20210627,0.8059,0.6647,2.9923,2.7128
20210628,0.7503,0.5184,3.1238,2.6347
20210629,0.6677,0.4325,2.9831,2.1809
20210630,0.4454,0.2519,2.2017,1.5038
20210701,0.691,0.5039,2.8025,2.4178
20210702,0.5172,0.4445,1.5571,1.3291
20210703,0.2493,0.2092,0.9586,0.8578
20210704,0.2202,0.1769,0.9316,0.8333
20210705,1.0299,0.8071,3.0477,2.5096
20210706,0.4797,0.3515,1.9485,1.7541
20210707,0.8612,0.6636,3.6265,3.0801
20210708,0.9483,0.7441,3.6871,3.1064
20210709,0.1827,0.1277,1.1734,0.9413
20210710,0.1882,0.1605,1.3189,1.0782
20210711,0.51,0.4645,2.0334,1.8957
20210712,0.5524,0.4737,2.5347,2.4006
20210713,0.0077,0.0052,0.1946,0.1541
20210714,0.0019,0.0014,0.0508,0.0311
20210715,0.1216,0.0915,1.414,1.2983
20210716,1.1824,0.9533,3.9671,3.4484
20210717,0.7258,0.5856,2.9148,2.5924
20210718,0.3553,0.2068,2.1514,1.7095
20210719,0.8208,0.5277,3.7789,2.898
20210720,0.344,0.1676,2.5633,1.4175
20210721,0.3087,0.1884,1.7798,1.42
20210722,0.0788,0.0631,0.9256,0.8773
20210723,0.1397,0.1031,1.3984,1.3388
20210724,0.1617,0.0739,1.3936,0.7746
20210725,0.1205,0.0697,1.2032,0.9657
20210726,0.1423,0.0891,1.6185,1.2254
20210727,0.4611,0.2875,2.6505,2.1136
20210728,0.2978,0.1703,1.7249,1.3437
20210729,0.0628,0.0441,0.8136,0.6897
20210730,0.0305,0.0235,0.5775,0.515
20210731,0.0135,0.0118,0.437,0.4291
