date,CMPAS_MAE,TMF_MAE,CMPAS_RMSE,TMF_RMSE
20210422,0.0035,0.0029,0.0261,0.0229
20210423,0.1449,0.1133,0.8857,0.7238
20210424,0.5009,0.3905,1.4759,1.1056
20210425,0.1236,0.0948,0.3862,0.2782
20210426,0.1375,0.1096,0.4073,0.3274
20210427,0.0176,0.0093,0.1165,0.0795
20210428,0.1418,0.0846,0.6519,0.4853
20210429,0.0027,0.0009,0.065,0.0096
20210430,0.0009,0.0008,0.0225,0.0222
20210501,0.0037,0.0025,0.2492,0.1618
20210502,0.0933,0.0776,1.2027,1.1385
20210503,1.2303,1.0795,4.2662,3.6198
20210504,0.0557,0.032,0.4778,0.3577
20210505,0.3837,0.362,1.2011,1.1829
20210506,0.4639,0.4174,1.1369,1.0722
20210507,0.0705,0.0423,0.2814,0.2027
20210508,0.0031,0.0023,0.0468,0.0434
20210509,0.032,0.0086,0.6977,0.2412
20210510,0.2763,0.1801,1.3929,1.1642
20210511,0.3958,0.3078,1.4118,1.1995
20210512,0.0411,0.0254,0.254,0.1794
20210513,0.432,0.3548,1.7753,1.5228
20210514,0.4453,0.3626,1.9452,1.7616
20210515,0.8896,0.7687,3.3048,2.8549
20210516,0.3108,0.2721,1.0294,0.9388
20210517,0.058,0.0396,0.2969,0.2004
20210518,0.0857,0.0701,0.3051,0.2712
20210519,0.1151,0.0965,0.5242,0.4853
20210520,0.0106,0.0048,0.0767,0.023
20210521,0.0113,0.0072,0.1486,0.0734
20210522,0.187,0.1343,1.0305,0.7106
20210523,0.2837,0.2433,0.8586,0.731
20210524,0.0909,0.069,0.2816,0.2381
20210525,0.0677,0.0639,0.2553,0.2466
20210526,0.3031,0.2877,0.732,0.6925
20210527,0.0087,0.0047,0.0803,0.0495
20210528,0.0272,0.0197,0.1722,0.1189
20210529,0.2154,0.1647,0.8156,0.7118
20210530,0.0129,0.0044,0.1754,0.0388
20210531,0.0298,0.027,0.6771,0.6702
20210601,0.0635,0.0364,0.7441,0.5529
20210602,0.1242,0.0813,0.5316,0.4454
20210603,0.5029,0.4266,1.2656,1.0566
20210604,0.0079,0.0031,0.1105,0.0385
20210605,0.0045,0.0008,0.2525,0.0162
20210606,0.0007,0.0004,0.0189,0.008
20210607,0.0006,0.0004,0.0107,0.0081
20210608,0.0113,0.0078,0.1628,0.1569
20210609,0.4039,0.3721,0.9933,0.9307
20210610,0.1441,0.1166,0.648,0.52
20210611,0.124,0.0988,0.6293,0.5745
20210612,0.1584,0.1264,0.5982,0.5085
20210613,0.0442,0.0198,0.7283,0.4317
20210614,0.002,0.0011,0.0385,0.0311
20210615,0.0462,0.0243,0.5938,0.4652
20210616,0.0385,0.0152,0.6316,0.3241
20210617,0.4698,0.2969,2.5387,1.8148
20210618,0.8457,0.7633,2.9662,2.6788
20210619,0.4201,0.3723,1.5039,1.4522
20210620,0.1692,0.1233,1.0686,0.8012
20210621,0.0246,0.0147,0.2853,0.2046
20210622,0.0006,0.0006,0.0095,0.0083
20210623,0.0013,0.001,0.0201,0.0178
20210624,0.0426,0.022,0.2872,0.2011
20210625,0.1821,0.1105,1.0979,0.8812
20210626,0.1835,0.1566,0.9699,0.8831
20210627,0.802,0.6228,3.0258,2.6023
20210628,0.7773,0.5275,3.4108,2.7338
20210629,0.6235,0.3998,2.7144,2.0741
20210630,0.4561,0.246,2.1165,1.5006
20210701,0.7006,0.5118,3.0231,2.4982
20210702,0.5085,0.4138,1.4884,1.2105
20210703,0.2537,0.2047,0.98,0.8877
20210704,0.2148,0.168,0.8276,0.7294
20210705,1.0152,0.7868,2.9031,2.251
20210706,0.4698,0.3314,1.9608,1.6458
20210707,0.8673,0.6693,3.6846,3.0317
20210708,0.9449,0.7364,3.6044,3.0937
20210709,0.1702,0.1214,1.1477,0.9482
20210710,0.1718,0.1281,1.2319,0.8432
20210711,0.485,0.4395,1.9789,1.8284
20210712,0.5729,0.4638,2.4918,2.2025
20210713,0.0118,0.0073,0.3578,0.329
20210714,0.0035,0.0012,0.1328,0.0344
20210715,0.1163,0.0869,1.3486,1.1485
20210716,1.1837,0.8787,3.9119,3.1288
20210717,0.6856,0.5459,2.6865,2.272
20210718,0.3326,0.1922,1.9306,1.5319
20210719,0.8279,0.5769,3.8165,3.1669
20210720,0.3598,0.1983,2.4236,1.6258
20210721,0.3019,0.1751,1.7457,1.3708
20210722,0.0802,0.0552,0.9915,0.8722
20210723,0.1621,0.1069,1.7212,1.3098
20210724,0.1455,0.0619,1.4041,0.5796
20210725,0.1195,0.0702,1.0493,0.835
20210726,0.1365,0.0766,1.5023,1.0979
20210727,0.4591,0.2954,2.5517,2.1341
20210728,0.3022,0.1584,1.7592,1.3213
20210729,0.0633,0.0428,0.7838,0.6715
20210730,0.0306,0.0253,0.5858,0.5771
20210731,0.0137,0.0123,0.4683,0.4692
